sentence_id	sentence	sentence_domain	source
2652315dedf7bb533b3fe122fa549bf9dca22fc01122d6a343edcecf677c5615	یہ ماضی میں ممکن نہیں تھا۔		https://github.com/naeem9/urdu-sentences
26533769b6e33037e704fa458b3be95a3e57e29e3dc5cad78340286d996646c6	ان کو سمجھ نہیں آ رہی کہ وہ کیا کہیں۔		https://github.com/naeem9/urdu-sentences
2656615b7a55ccc5db62f5e8eda5c8fdf370442147b2f525fc0bd03b04015fc7	آج روزہ سخت تھا		englishan.com
2657b5f342807bcdf03f0f2fa464012a3109e1a74c906c8ef4c5965e6621c86a	قانون کا بیڑہ اٹھانے کا وہ تو مفتی نہ بنیں۔		https://github.com/naeem9/urdu-sentences
265811b425ad42c4c12229ffe0b77129ceca93dc759e2739da4912f956657dbd	اگر ریاست خود اپنے نظام کو تبدیل نہیں کرے گی تو پھر دشمن کی تلوار سے اللہ یہ کام لے گا۔۔		Twitter
26594240cbbd6a384ea6ae985512f04843b3a747963a2275ff6e1d173b6bceea	نئے سال اور کرسمس کی امد بازاروں کی رونق میں اضافہ		news
265984fb0f6452e03281b362ac8a313844dea2f5e519b6ecb76aafd47ab4295c	عامر خان ایک فلم کا کتنا معاوضہ لیتے ہیں		news
265c809dff180920ac40f4ded8e0d23dca0191e4388c9b2de5691249e59966e1	خلوص میں تجھ کو کس طرح بچاؤں گا		https://github.com/anam294/urdu-data
265ec8ff114f69027c9c64758dcd6b55220b5447894dc0eaefcf4180ae26b38f	مجھ کو سنیے نظر انداز نہ کیجے صاحب		www.facebook.com
26609da4718422dd27dba53ccca3bb28f72f887d153fc5f34c9d5ccc533c1cc1	ڈھکن کے اوپر سوراخ شامل کیا		https://urdu.dunyanews.tv/
2662f43146c17c7f8cc93dc9e7f73e02abd0f6d6f74b220a0f1cf50d74ba3a0b	جس کا جتنا بس چل ہے وہ اپنی نفرت کا اظہ بھی اس طرح کر ہے		https://github.com/humsha/USCorpus/tree/master/UrduSummaryCorpus/processed
2663dfc554c0565843f4ddaf457bc5566d1df58ab3a1167fc22cbf96e809b969	فلم انڈسٹری کو بچانے کیلئے شمعون عباسی پی ٹی ائی میں شامل		news
2664c19199f74bd1b804aa9bc505405d2084559df281986532a9d3cdacd964b5	جو فرائض یا ذمہ داریاں ان کے ہاتھ چڑھی ہیں۔		https://github.com/naeem9/urdu-sentences
26655624dabbb300973954aee7099e7411969bb1b82ed0d427650523260605cf	کچھ یہاں بھی ایسا ہی تھا۔		https://github.com/naeem9/urdu-sentences
2666ed8251402490357a57423af6635331637eae960e9b5420c330d5af557d15	مومنہ مستحسن اب ڈراموں میں واز کا جادو جگائیں گی		https://data.mendeley.com/datasets/834vsxnb99/3
266765bf0bf202efc90944a05c106867b289a8217492b9f7b7b256a7e6f7618f	میں نے اس فلم کو بہت دلچسپ پایا۔		self
2667aec13324c90fa45d2386bc6c20119fd691002611209bb6be6397cd1b6edd	قراردادمیںدو باتیں کی گئی ہیں۔		https://github.com/naeem9/urdu-sentences
26684f92c5c66a2badd7c0d5c98a30da1c688d52ff25c6e7208b9466bd45385a	عالمی بینک عسکریت پسندی سے متاثرہ خاندانوں کی معاونت کرے گا		https://www.kaggle.com/saurabhshahane/urdu-news-dataset
266943338913d6af15a15931ff454f28b04d39885f4860ca66a6136330504cf3	کمپیوٹر میں معلومات کا اندراج کرو۔		self
266b3499b8f66c79df63c95b0e3a9e606fa25dd71bd8decce904ad16e04e4dbe	ڈی کوک بھی ئی پی ایل سے باہر ہوگئے		https://data.mendeley.com/datasets/834vsxnb99/3
266ca3ec8b8d7f414ff9dc918f1575ddec448e4320e4ae583a401e1e5ffa7e61	اب آگ اور خون کی بھٹی میں سے نئی قیادت نکلے گی۔		Twitter
266d3317311b7a4e684097bcb4d1fb7da32b27fdfa4a2a7a50c7d01ced705c2a	ہمیں غریبوں کی مدد کرنی چاہیے۔		https://ilmist.com/100-most-used-sentences-with-urdupdf/
2670a380b343fa279ec872e6cbacc61b19c241ed260266db44da19a7feee7e00	تو پچھم سے نکال کے دکھا؟		https://github.com/naeem9/urdu-sentences
26730b1acd82ba52bccdd0c45da3851d332d4678e84bdcde6beca6a4ca7c2a5f	شاہد فریدی کا پشاورزلمی سے علیحدگی کااعلان		https://data.mendeley.com/datasets/834vsxnb99/3
2674038d3c552f1a6eb788ebdce7330af256f20d73e36ebaf3394c09ee0767c5	فوج کا ساتھ دینا چاہیے؟		https://github.com/naeem9/urdu-sentences
26743f898133324cb515d42efb6c462281c12c3688fe9d534d6f4e5355a5314b	پیپلز پارٹی  کے مخلص اور محنتی کارکن و لیڈر		facebook.com
2674b6fb55c8345f9148b2919f0722f487f5b54b9c4b50b81100af97bc4529d0	اس سوال کا درست تناظر یہی ہے۔		https://github.com/naeem9/urdu-sentences
2678aacade08285bdff50ac066ddc04f106deb3d54153adcc4e1ce3c7cb17a5c	یہاں دکن میں بھی محاورہ 'گھر باندھنا' بولا جاتا ہے۔		https://urduweb.org
26795f861d76a453a075f923a423b85a9d666415e8518cf151196b38217222de	یہ کہاں کی ایڈمنسٹریشن ہے اور کہاں کا انصاف؟		https://github.com/naeem9/urdu-sentences
267cd312acb442d76eb852807b4c18678967f68457145b0bce680300885e991b	ایک سال پہلے تک نواز شریف ہر چیز پہ چھائے ہوئے لگتے تھے۔		https://github.com/naeem9/urdu-sentences
267e37c419ea5ed509a732d7bec52e57b089d0d55dc859ea0808627f8fed0128	میں نے کہا: جناب جانے دیجیے۔		https://github.com/naeem9/urdu-sentences
267ea42291d2d11c15dfd91c1d04d667c1cb1991636a7f59e821ba7c8a578a2d	کبھی کسی شخصیت کے پیچھے پیچھے اور کبھی کسی کے بلاوے پر۔		https://hamariweb.com/poetries/poets.aspx
267ec2af53d6e7f9d258cfdf3647ee283a907937270cf44227d48e2c97a10be9	میں ٹھیک ہوں بہت شکریہ۔ کیا بن رہا ہے پھر آج کل		englishan.com
26812c0e455a4a89b29b1098efe43bb6726ba3c214e993d78d07e68fc28e9bb7	کیونکہ قرآن مجید کہتا ہے۔		https://github.com/naeem9/urdu-sentences
26828e4dfa50a986a7ca95e4d4d804a98f2c2fdd01183dc812dffb87a4d320eb	میں آپ کی طرف سے اس خط کا جواب دوں		https://tatoeba.org/
2683934f453ed25d7cd144bfe163af6f9bea3ed676f50fd52de5fca8f28cd209	ان سے ٹیلی فونک رابطہ کر کے		https://github.com/zeerakahmed/makhzan
268561e0892b189ab5b13ab233eb2efcb403844a96ec2a83112de9a773549555	میں بھی اتنا کماتا ہوں جتنا کہ تم کماتے ہو		englishan.com
2686a034dfa7e3afde6f33943362f610be7ac028af4fad15153e06afdea5dafd	اس کا ایک جمیل اور خوش نظر سانچا تیار کر دیا		https://github.com
268769dfcf208344d79f60802073975741ef6af42771c16c88c07babb82f7a70	اب ہر شخص بھی تو علی علی نہیں کر سکتا		https://shayariurdu.com/
2688284e85bfa6886361e82f5582ab27afa221864c4d5608b6ead77930968ea7	ٹی وی اینکر اور کالم نگار ریٹنگ کو اپنا ہدف بنا لیں؟		https://github.com/naeem9/urdu-sentences
268a2b4b9d68c1f405fa1c78edbe2f141db7499dabf9e23c6095d7fa5c511582	بتائیے ایسی سوچ کا علاج کیا ہے؟		https://github.com/naeem9/urdu-sentences
268ac0d53643d0d4b4d82423575213c50fc246f6174c325dbc6e49b67fd9e136	نعرے اپنی جگہ، کچھ کرکے بھی دکھائیے۔		https://github.com/naeem9/urdu-sentences
268f51f995042570b709fcc4712e6dbc3a761527bc09abc1c8b5d84d90bdaf96	آج کل گرمی بہت ہے		https://github.com/Rida-Tahir/Urdu-dataset/
2691a89a48a9f247784d50f8a3b1623b66eb028c8d946a4025166ed4a5d4cf87	عالمی پیداواری تسلسل کا حصہ بننا پاکستان کیلئے ناگزیر ہے وزیر خارجہ		news
26926279a4e9096affbfeb36024be37dcaa10db31f7085506f5474f6f764e074	سوئٹزرلینڈ لوٹی ہوئی پاکستانی دولت کے بارےمیں معلومات دینے پرتیار		news
26929d2ee317de028cacc26caa0814911bff3022ff6684dcd1a440c7ea14dff3	وہ بہت آگے جا سکتی ہے		https://github.com/zeerakahmed/makhzan/tree/master/text
2692e9e601975d04cc32b54076d926ccc901cb0576fa6fa2bebf427e814a27d4	لڑکی نے ہوائی جہاز سے چھلانگ لگائی		https://www.urdupod101.com/
269526032bcb4fd1f754cd9538940979482d4190f0246ad34963c10f5256d2be	ان کا فیصلہ کب آئے گا؟		https://github.com/naeem9/urdu-sentences
2697b9178fbf36c1220b34b9d760013e31527e65920056881707219f6f37a93f	پاکستانی تاریخ کا ایک باب ختم ہوا چاہتا ہے۔		https://github.com/naeem9/urdu-sentences
2699fa47ab6c24ea396c691d6bbfda6aa5ad15351ac404cc5372c6d30b2ea36a	پچیس ویں خیبر پختونخوا اوپن گولف چیمپئن شپ محمد نعیم نے جیت لی		https://data.mendeley.com/datasets/834vsxnb99/3
269a5855a29d9f6bf30a0ae7c3f64f1910108f08c1cdce126100bec3470cb8c1	جیل کے نگرانوں کے ساتھ ان کا کوئی تعلق نہیں۔		https://www.urdupoint.com/kids/detail/funny-stories
269be3b76bbedbef5a2b9f066bed6bfa68950541d259c8186eee23c79d63e710	بولی وڈ شخصیات پاکستانی گلوکار کے گانے کے مداح ہوگئے		news
269d35ea3e2d096f7afdc1e18013105fb677cacf7d468f773d84871eab03a1ec	لیکن واردات اور جرم چھپانے کیلئے کیا کیا کہانیاں نہیں گھڑی جاتیں۔		https://github.com/naeem9/urdu-sentences
269d7a0487ae5252cea547b085c5e5790fb5348d17aed60447053cc9818d66de	عمران خان پہلا کام کر رہے ہیں۔		https://github.com/naeem9/urdu-sentences
269d85fc429c18dce1cc1f72b7dddeaf93e024225ea5f34a8229b240dae60ad7	لیکن پھر تیسری دنیا میں دولت مند اسی طرح بنتے ہیں۔		https://github.com/naeem9/urdu-sentences
269de5dc782841fb445bdd1971a39b2512e0e796b85bdacd330b6f9ef4b2987e	میں کالج میں پڑھتی ہوں۔		self
269e2c05ee3d3bd547e7fa4c7771e0c76df3f4e47f167a44de100c28480b2eee	یہ روبوٹ کی بات نہیں، جیتے جاگتے انسان کا معاملہ ہے۔		https://github.com/naeem9/urdu-sentences
269e3561b33173a0273edae8a314083f98d5e995936adea866d4f25c26e84c0b	حکومت نے زندگی تماشا کی ریلیز روک دی		news
269edfca280bc9f4991f9109f180f21457eb5b7d726d6cf93c463fde3ab5c1d1	نجانے کیوں مجھ ان ب میں اپنا بچپن جو ک کھو گیا ہے نظر آ رہا تھا		https://github.com/humsha/USCorpus/
26a3685ab0fc4e7d3054222eed7537f1126cfc75aaee7f9c80a0e70936faaab8	ایمان مضبوط ہو گا، منطق ہماری ذرا کمزور ہے۔		https://github.com/naeem9/urdu-sentences
26a50fb4f5bc7a8fe2192fba26a9483f30bb30e6e9eb8997e2a7707025ce60d7	تم اپنی پہلی تنخواہ کدھر خرچ کرو گے		https://tatoeba.org/
26a7ef1c812deab41d1504725b526ef31545786b6bc0226882df2d6fcdd5e9a6	دوبئی کی رونقیں بڑھ گئیں، یہاں ویرانیاں چھا گئیں۔		https://github.com/naeem9/urdu-sentences
26a82f52499cf5610ba59284ffb5c7be20ed3a1ea2b5973cc5bd9746968d9883	پاکستان میں سعودی عرب کی بھاری سرمایہ کاری کا امکان		news
26a96ec3555f4b41816d7005fa6a5ba49303df270e50a75fad10f9448c99ff00	معاشی حالات بھی اچھے نہیں۔		https://github.com/naeem9/urdu-sentences
26a9e346b1c3c3fc452ede576dc496c89a0ef33428290b15f2909204ce80a245	کھاد اور زرعی ادویات کے استعمال میں اضافہ ہوا		https://twitter.com/home
26ac7f2147ba5506026fcb43ef04e4408e4e9e076a7bcf17e211afa4f70c70f4	جب بات وہاں پہنچی تو نواز شریف اورفیملی نے پھنسنا ہی تھا۔		https://github.com/naeem9/urdu-sentences
26aca3af8afc7d426660ad409175f8f02584e669f064f59a1288e141f6e83a02	اب مقابلہ یہ ہے کہ کون کم نااہل اورکم بد عنوان ہے۔		https://github.com/naeem9/urdu-sentences
26adc5307c7c0f42aaea21e22454666e7c006c041603adabb4a373657c291edf	واشنگٹن میں انہوں نے اپنے آپ کو عزت اور وقار سے پیش کیا۔		https://github.com/naeem9/urdu-sentences
26ae03385d866a17f2a74b4f2fafb74dec257ac802377767189dd1a62fa9baa0	عمران عباس شیر کے ساتھ وائرل تصویر پر تنقید کی زد میں		news
26aff0cf0a6dfc70dc475ef967d2466b5f553954d954c71a00f87bcf8cb20f32	میں اسے پسند کرتا ہوں		https://www.urdupod101.com/
26b117f1d4c65d19b6ded1606684cd236b5a6cb63d67c96e3c29f45e80a3de91	کیا ویلکم اگلے سال بننا شروع ہوگی		news
26b1d5d6f8e2bf09541114037bf471b0b3e6b2fe7be66f5deb77486a60f9ec38	مجهے یہ دس چاہیں		https://www.urdupod101.com/
26b2560867676b88a6a7d2a027dc0a7f4c37639fbcbcf0dc5546ea142fb81b2b	جنرل مشرف کے زمانے میں قوم ایک اور انقلاب سے گزری۔		https://github.com/naeem9/urdu-sentences
26b352dfd6898737d574c2988c41be8038d43250a6783f368a9f522e908fa437	عمر اکمل کی قائد اعظم ٹرافی کے فائنل میں شاندار ڈبل سنچری		https://data.mendeley.com/datasets/834vsxnb99/3
26b3e6fe7cf10363fc0b496c63518768c2a83af484e34470e4961ca3497130b1	پہلے انہیں سمجھنا چاہیے۔		https://github.com/naeem9/urdu-sentences
26b41f96ad1fcb51a000402e5c4858b77c112a7d4553a85421d26ea8405455ac	ہماری بنیادی ضروریات میں بھی شامل ہے		https://github.com/humsha/USCorpus/tree/master/UrduSummaryCorpus/processed
26b49588a890ebd1e0a8bd21909599b8c0c58fe135a4379330b1eaa6c77cce8e	جب کورونا وائرس کا مقابلہ کرنا ہے،		https://www.youtube.com/
26b5a983a2f97e859d330c5b04b178c9d53c213dba139b57f9ead14f81eb1a2c	سچ تو یہ ہے کہ تعلیم کا میدان مذاق بنا ہوا ہے۔		https://github.com/naeem9/urdu-sentences
26b6a050542c38cfea618a003b4cb6c6afb7467f97cad6aca48b716eaf0ada58	دھاتی جوہروں کے ساتھ دھاتی بند بناتے ہیں		https://github.com/themohal/urdu-mozilla-contribution/blob/main/mozilla-dataset.txt
26ba5e965421f69619f35d602fee3d09be9ee1af896c6eff702b0d8922a44126	یوں صلاحیت وہاں کا رخ کرتی ہے۔		https://github.com/naeem9/urdu-sentences
26bb24dd9076757658ad602bc102d5b23b5083cb0f6e3a96f6eb3acf84e2db67	سماعت سے محروم ڈرمر کی کہانی سانڈ اف میٹل اعلی ایوارڈ جیتنے میں کامیاب		news
26bca4bd6bd4ea0fe4bb5473e610e4bf1a5d2a0b0b697c61c271dbcf676c4965	انا للہ وانا الہ راجعون		open source github
26bd04026babed1e7b7920fc321cba3b7ad551c6c74818fe621a4c67d5444466	ایف بی ار کا سو سے زائد بوتیکس کو رجسٹریشن کروانے کا حکم		news
26bd077b7a6b16fc360b22ea8ba16c2a0bb8341d87d4785cc0882b085529815a	یے شیر ہے		none
26bddcf646314788232cca7aa591bec737127d7e8db96fae74cf5be6ab519914	میں گلیمرس ہیروئن نہیں ہوں کترینہ کیف		news
26bf251a221c95aa60ab2ebd997d3a1ed082223a99d709e6c98321ac4889e09c	متھیرا نے شوہر سے علیحدگی کی تصدیق کردی		https://www.kaggle.com/saurabhshahane/urdu-news-dataset
26c1a215e05176d2567396308571085426cbbed609eed76d832c976470ae5a41	اس ماحول میں جس تیز نظر یا تیز فکر کی ضرورت تھی۔		https://github.com/naeem9/urdu-sentences
26c5d7e5986a690a3b04571fe03d6b3f8cba1ea7a2b565d905847ce5afcb9394	شرح سود میں کمی اور ائی ایم ایف ریلیف پیکیج کا اثر اسٹاک مارکیٹ میں تیزی اگئی		self generated
26c786f3f1265858780d7854f9cda83c22b161fcf618ecccc5d354f216dd1710	ملک بھر میں پیٹرول کی فراہمی شدید متاثر		news
26c7f3b9aea4cf1e6630e4f8efcc39381a360fc10217847c59110efcb012931d	کاش میں جوان ہوتا!		https://tatoeba.org
26c88f57b174c75298c48fa9605b60625e46893f1dcdb5dc00687d220ba0e692	اپنے رزق سے انسان برسر پیکار نہیں ہوتا۔		https://github.com/naeem9/urdu-sentences
26c8ead3f34f131790d1919b798339760ad6b17626b3a89bd1bc6ee4d7036742	پیمرا نے بھارتی کاسٹ پر مبنی اشتہارات نشر کرنے پر پابندی عائد کردی		news
26c9b15507192dca50790eb0a30eea1664b9892e646e6027c6f6fed7835ab05a	کلیولینڈ اوہیو امیریلو ٹیکساس		https://github.com/urduhack/urdu-word-vectors/blob/master/data/questions-words-urdu-phrases.txt
26cbef856f19fc20fe488520063dd91c0725778cebadd9e9fc11813960b34f55	اور  دن سے پانی کی عدم فراہمی سے شہر کی ہزار صنعتوں کی پیداواری سرگرمیاں فیصد گھٹ گئی ہیں		https://github.com/Mubashar331/Urdu-corpus
26ccd0b12cb484462d0ad936fafe5f09a3104083645e6bb124555f03e107d0b6	حکومت اس پیٹرول پر پابندی لگانے جارہی ہے		www.youtube.com
26cf3f0f194e836152e9440c46ba22016d22db7b42ff077433dc7018ba16c8dd	محسن طلوع ماہ محرم کے ساتھ ہیہر		https://github.com/Haseebwaheedkhan/Urdu_Corpus_CC0
26cf86e6ef99826742fab305038a37626f0fbf429a570c56cdc48e54ef9b68f8	ان طبقات کو کشمیریوں کی اتنی کیا پڑی ہے؟		https://github.com/naeem9/urdu-sentences
26cfe0a31b67586de65fcca471917f235685de9be56bef9401645cdd2c9141fc	ہم اس کو کھلم‌کھلا کر سکتے تھے		https://github.com/harisbinzia/Urdu-Word-Segmentation/blob/master/Data/data_diacritized.txt
26d10b3678ae959e3f2761906c8f84a62bca4c138d254b674b67d7e6c19c265b	اصغر خان کیس کی زد میں شہباز شریف بھی آتے ہیں۔		https://github.com/naeem9/urdu-sentences
26d138f2f74809e6f0f3a83ee4b6561a074a0664f8182523a2338dcafc42e42a	سلمان خان نے بہترین اداکاری کے ذریعہ فلمی دنیا میں قائم کی اپنی ایک علاحدہ شناخت		https://www.kaggle.com/disisbig/urdu-news-dataset
26d157f31479ac8ead30c5f0ee68b41ffa65d2bf5660b3e1e090e7fe3b54c551	مقامی اشیا کے مالکانہ حقوق کے تحفظ کیلئے بل پیش کرنے کا فیصلہ		news
26d2764f5a50be2d78a6867b36a57003bccb9e4d5b939431a3f6aef936a15c61	میٹرو ٹرین رات ایک بجے تک چلتی۔		https://github.com/naeem9/urdu-sentences
26d56024f61660f35399ca2ce8dd4ee64debc609605310772fb4a35560a835c4	اور وہ ایک ہی جیسا نوالہ جب دو مختلف لوگوں کے حلق سے اترتا ہے تو کسی کیلئے غذا بن جاتا ہے		https://github.com/humsha/USCorpus
26d581eb85d903e03cdd007c01b145074cfb0a4896eb64b84c31c51b0b31b74b	میں اپنے بھائی کے پاس رہا		https://hamariweb.com/poetries/poets.aspx
26d7eada7b9503f5cf0a5438140fc321f4768d39898e87ec24d175a4143beac7	ائی ایم ایف کے سی پیک قرضوں پر تحفظات		https://data.mendeley.com/datasets/834vsxnb99/3
26d9350976a034f5e7648a2d0b3c46df240a3ce8f618da0f6341edc486310bd2	بیعت لینے کی کوشش کرتا ہے مگر یہ پانچ لوگ		self generated
26d977d470dc081ea12ff46a4b5d9bc34dd267bc7f02699795169a04de4e0ce5	حرامانی کی بھائیوں کے ساتھ ڈانس ویڈیو وائرل		https://twitter.com/home
26dadef925569df321bab7d7f3a6fb62bf21d86845326ebc1534b19519c16db1	کل کلاں کو لوگ صرف ویب پر تحریر پڑھا اور پھر لکھا کرتے تھے		https://github.com/humsha/USCorpus
26db2e8051d377b7e2a74ce895b8e497306de0bb2c04f607cf05039f9fcfbf52	ان کی مہارت ایسی تھی کہ ہمارے شریف بھی ان سے کچھ سیکھ سکیں۔		https://github.com/naeem9/urdu-sentences
26dc6f5539124d6a4d8db1fc38c73721c012262c152906874bbf81f5e7435dcb	آپ کے نقش قدم پرنئی نسل نے اپنے پاؤں رکھ دیے ہیں۔		https://github.com/naeem9/urdu-sentences
26dd1b4e5ab63b010324c8e9b1e9e19abfcf45bb9e59f689d70815c002ec8152	اب شاہانہ مراعات ختم کر ديني چاہئيں		https://catalog.ldc.upenn.edu/docs/LDC2007S03/DESIGN.doc
26deaad8c1c1f3e169fc49c3680f3f667e6077c1f522abd6ae950c10708de8e0	متبادل ادویات کی رجسٹریشن کمپیوٹرائزڈ نظام پر منتقل		https://data.mendeley.com/datasets/834vsxnb99/3
26df2f973c937733e9091ba0e36e45efade7831f013cab9b23afc0c3c1449d46	سدھو بدظن مکھڑے کے ساتھ مہجور آشنا سے ملا ساحل کی ظریفی کتھا سنائی		Center for Speech and Language Technologies (CSaLT)
26df3c14fec90fff6972140120c2e2b093743cca4d9e74ad10fd7c3ab7a53987	یہ ''آزادی مارچ‘‘ کے لیے وسائل جمع کرنے کی مہم ہے۔		https://github.com/naeem9/urdu-sentences
26dfdbdf81474707f291e840fd806e2b3981a08ab1b5db34ea90850db7c3277d	ن لیگ یا اس کی قیادت صورتحال کا غلط اندازہ لگا رہی ہے۔		https://github.com/naeem9/urdu-sentences
26e17bc06003ade167409055b5814797f8cff546895dd950083927dc96910ea9	مراد کی بات پر سب ہنس پڑے		https://www.urdupoint.com/kids/detail/funny-stories
26e1f850996c0a7611959e41ecbcbf832253529bcf877aa9450157c1837cf9f5	ماہ ستمبر کیلیے ایل پی جی کی قیمتوں میں کمی کردی گئی		https://data.mendeley.com/datasets/834vsxnb99/3
26e5306fdca1677d6034ff4220d3b719282187a6c0376594f56703ac0f89dd5f	چاول کی برمد میں چارمہینوں کے دوران  فیصد اضافہ		https://data.mendeley.com/datasets/834vsxnb99/3
26e5ac2410a8bf9476deeac232c16164fcadd853c3b1fabcf946c3334d23cb7a	اس دور میں ویانا مزہبی تعصب اور نسل پرستی کا مرکز تھا۔		https://ur.wikipedia.org/wiki/
26e61418d6d66e2bc08419b0ffcc25b09aff2fbd0b753d2d92d059d089c80709	اونچا بولو		https://tatoeba.org/
26e79fa48544543dd726e12d61744b775b2fdf7e797633ee68becb9f2fcaef4c	اسلام آباد میں طلبا اور سولہ سوسائٹی کی تنظیم نے احتجاج مظاہرہ کئے		https://github.com/humsha/USCorpus/tree/master/UrduSummaryCorpus/processed
26e7f6f2453247ad5cda0682970669f8e4ee2be89b0e86a3c2837f174e0ba084	عمران موسیٰ کے والد کا نام ہے		https://ur.wikipedia.org
26e8faf85d4140853fe88eafde80737e963e4a4aaeae6ea92e20241fa4863c6d	انسداد بھکاری مہم کے دوران پولیس نے ایک بہروپیے		https://urdu.dunyanews.tv/
26e8fe84ce089a977606f48b9d10b3b7ea944e791fef380321291e446461f208	عدالت نے آئی فون کو کوال کوم کے سافٹ ویئرز کے دو پیٹنٹ کی خلاف		https://github.com/MaazAmjad/Datasets-for-Urdu-news
26e9e239bf263635ef95680baa2ff7b06c489c70b88130df6cf4780e9c1ac49b	نجی ٹی وی چینل کا خلیل الرحمن قمر کیساتھ معاہدہ معطل کرنے کا اعلان		news
26ea068b3b4a480c3d14e45f06bd21ebd9527874175df2e7b0a306f9e91d1458	ناظرین اب ہم بات کریں نظام		https://github.com/themohal/urdu-mozilla-contribution/blob/main/mozilla-dataset.txt
26eb2b313330172b96234a608045e08f7f28151a36df192b0aae9c25305abfbf	یہ صورتحال پنجاب میں نہیں۔		https://github.com/naeem9/urdu-sentences
26eb7e29df254136688df3e7dec46819e31d56a0786663c54dd67fda7975eb88	شعور و آگاہی سے ہوتی ہے۔		https://github.com/naeem9/urdu-sentences
26ebb3c9d97877cc18ccd6a606e94824fca700a78a7f0a46eb61334be32dd5cb	یہ بلکل ممکن ہے		englishan.com
26edcb903362f434e5bc5daf448443f2c7658d91396d8e7be9df63343936709c	اُس کا لنک تو دیں ذرا		https://www.urduweb.org/mehfil/portal/
26edea6a4ccd682f0db1ee3e2501178017cd072f9c029bfd7150acedccc5635c	حالت یہ ہو گئی تھی کہ لگتا تھا۔		https://github.com/naeem9/urdu-sentences
26ef74a1b54544c29f14a9dec907af24a238fa52a44b1b6a31f1d29eb963ae50	بھارت سے ادویات اور طبی لات کی تجارت پر عائد پابندی ختم		https://data.mendeley.com/datasets/834vsxnb99/3
26ef84c34e6c595a164145dbd0a3ae3b414b95e9dbe4d86e9164896ad63b0822	میرا اور میری گاڑی کا  چولی دامن کا ساتھ تھا		self
26ef858fe21374fc7a72f3e507b4dc9e8765f911234adf4577e4623691ebf97f	دلیپ کمار کے بھائی احسان ابھی بھی کوویڈ میں لڑ رہے ہیں		https://github.com/Bushramjad/urdudataset
26efd5652235e20e11ea4a1d8573a2d4f4c096f1440968fe0f726f45e2e44285	ہ تو خیر برف کا معاملہ تھا		https://www.urdupoint.com/books/detail/teen-safar/5008/episode-2.html
26efd57d5a821cc0ba4af9cee2e77fa7b47164f136ee0bd04163b5f731915e82	کتابیں پڑھ کے اسے بہت خوشی ملتی ہے		https://tatoeba.org/
26f03969b9ac726c030fcace10023d7fb8d5e6d5df503648d677b02e37187605	کچھ تو پٹرولیم کی مصنوعات ضروری ہیں۔		https://github.com/naeem9/urdu-sentences
26f16557bf12f5efff0195d1a316006bb94f61763b3f1edb094c00e3f609fb41	پہلے اس کا قد بڑھایا تاکہ وہ اکالی دل کے خلاف کام آ سکے۔		https://github.com/naeem9/urdu-sentences
26f26114322c5d602bd2c707234f4d97c5710b7ac953d9c35bbc0f255b9e3688	حکومت اور ائی ایم ایف کے ریونیو اہداف میں بڑا فرق		news
26f26835792e6d4543e63ac71fd6c022c9accd5f3484744e5848275de4e7d75a	ڈراما ساز اقبال حسین نے بشری انصاری سے دوسری شادی کی تردید کردی		news
26f353dbf43e195bfcaa1ac9cd5c91f2d4f8260e859a707159ec7602fc1e297b	چور اُسے لے جانے کے لیے آئیں تو حیرانگی ظاہر کرنا		https://github.com/harisbinzia/Urdu-Word-Segmentation/blob/master/Data/data_diacritized.txt
26f48944c3ba2c32e8c8c2962ada20e22ddbed0bc4112667c26c715754ac1ce0	یہ مرا وقت ہے اور یُوں بھی مشیّت ہے میاں		https://github.com/Mohibtech/Urdu-Corpus/blob/master/Books/AgKaParinda.txt
26f5e3d33dd0dcc492744743d5256f30092e288d9d1cabd0ade29dd3d75b8446	لاہور پریکٹس میچ میں یونس خان کی ایمپائر سے تلخ کلامی		https://ur.wikipedia.org/, https://data.mendeley.com/datasets/834vsxnb99/3
26f6360bdb1e3217387698c47232b86f9e183098cb797c569128f3c88adc5286	نہیں نہیں ایسا نہیں ہے		https://github.com/nasirzafarse/Urdu_Sentences
26f8520e83f161ca4623d6980e461754cb9967ccf4f7b330d1b16267c15107c4	مجھے ابھی نہیں پتا کیا کہنا ہے		https://tatoeba.org/
26fc8d1296213d9505ad852b8284353598170693a61ec61b134e59c03b2482ef	تیزی سے بڑھ رہ		https://www.youtube.com
26ff0456d2c62dded30f2e4c8a936fb62a3227f00aef9cb5ae84ea079536e7cf	سوئیوں کی جڑواں ٹھیس کا جھگڑا لفظوں کی جھڑپ میں بدل گیا		Center for Speech and Language Technologies (CSaLT)
26ff08597c631cbde6fa7f3c3e7bb0e893eb5f2fc6bb698afb8e397d81b45991	دل مرا کب کا ہو چکا پتھر		https://shayariurdu.com/
270144e2ac1ae37ddf08dd3f969c3dcf0f8dff684312b227f44bd680c3e11092	سریلی اکھیوں والے دغاباز نیناں اور مست دو نین کے موسیقار چل بسے		https://data.mendeley.com/datasets/834vsxnb99/3/files/60d1e75f-7d9a-4b24-99df-33174cd49094
270213aea9cf53143f72811098eca80811dd79a5fb64bebcfa533d65493094b2	تنقید کے بعد بھارتی گلوکار کا پاکستانی شہری کےشو میں انے سے انکار		news
