sentence_id	sentence	sentence_domain	source	is_used	clips_count
a62509fbbf5eda5a5a54627bb11f655d3640cd603988b10467a3a63d6829dc87	سبزہٴ خط سے ترا کاکلِ سرکش نہ دبا		sentence-collector	1	11
a62956a813fc84aaee21963ce73d6b53b025732c509499530f10048a5524756f	اسی فیصلے کے نتیجے میں میاں نوازشریف پابند سلاسل ہیںاوروہاں سے ان کی جان چھوٹ نہیں رہی۔		sentence-collector	1	11
a62a32884982ccf22fe9c39f9c19e2c7ec7e1b76c52786a9a44f373873e009d0	متحدہ امارات نے کوئی عندیہ دیا ہے۔		sentence-collector	1	11
a62a6ec514baef8763804d9332eadd7bd1385a0d35188038676d4deceade10de	خودی کی موت ہو جس میں وہ سروری کیا ہے!		sentence-collector	1	11
a62f2c8024e3bf18cfc7cdc30daff561d1b4b99dcccb04595b42fca7c044bdc8	اپنے پہ کر رہا ہوں قیاس‘ اہل دہر کا		sentence-collector	1	11
a633fe06440f72a8aa30102c12b4d6850b78b697aa1f626511540ff2fced7bbc	بلتستان مقامی مقپون راج کے قبضے میں آگیا		sentence-collector	1	11
a65251307da615bf32660b38083e7f4cc0d7c3ab33ee8b6937b478a93932d000	اسے غالبا علم الاسماء کہتے ہیں، معلوم نہیں کہ وہ صاحب اس کے کس قدر ماہر ہیں۔		sentence-collector	1	11
a652d4e0ab5b0750737de83c14658b21a60b5499a0568016488f0e66b0320629	تو پھر پڑاؤ کبھی بھگوال میں ہو گا۔		sentence-collector	1	11
a6731d76e8a966675fe4d32aea4a84ef410645e3035cbf7444aa440130e23971	پاکستانی عوام کو سوشل میڈیا حاصل ہے		sentence-collector	1	11
a67be427a381d53a9a3c3495e1beae65ed0adbf46a78d860028204c2a3716c9c	"اس موقف کے ساتھ میں دو ایسی زمینی حقیقتوں کو شامل کرتا ہوں"" جن پر اجماع ہے۔"		sentence-collector	1	11
a688d370ca6a0ee05dead83d3bc3389daff624374212cf7234f71a9b4d93e330	در حقیقت وہ دبلا پتلا آدمی تھا۔		sentence-collector	1	11
a699cc9cd1f0e1c82133d5242fafefce56d447d3cf0426abc3aa1f53246fd872	عاشق ہوئے ہیں آپ بھی ایک اور شخص پر		sentence-collector	1	11
a69b2d14d639ccdcf2dec13ce2c37eea618818c69494ee4dc4718f65882cace7	اے طائر لاہوتی اس رزق سے موت اچھی		sentence-collector	1	11
a69c7bd2a2128a598833264880491f93163fe7a1507e749e8f604f68c0c8b2d8	سکیورٹی رسک کی وجہ سے نہ کھلاڑی کہیں باہر جا سکتے ہیں‘ نہ کچھ موج مستی کر سکتے ہیں۔		sentence-collector	1	11
a6a5b0a184bafb70920136a04f0df5e44d7c375dce937f4690204e622c50ce44	اردو گرائمر کی جو اسائنمنٹ ملی تھی سابقے لاحقے پر اس میں کیا کچھ لکھنا ہے؟		sentence-collector	1	11
a6a8ead01eaddfaade6e65256f38f03472127eca68231b26e676c0b9be7b8e8b	طائرک بلند بام دانہ و دام سے گزر		sentence-collector	1	11
a6bfc398e32d5716961648527f54a0e88e1f76070831e1a4628156e7cc0349b6	اس سوال نے مجھے تو پریشان کر رکھا ہے۔		sentence-collector	1	11
a6d20fcc79e0051940811833a29b7c05bd517364255928a0db72f15981fbe2c3	کوئی ایسا جو آپ میں سے کسی نے آزمایا ہوا ہو اور بہت ہی اچھا کام کرتا ہو		sentence-collector	1	11
a6d35e140a1364b36b59de5d8aafc9383e01d17f01bfa15419cecf70accd819b	اس روایت میں اس غیر مادی دنیا کے ایک معاملے کے بارے میں خبردی گئی ہے		sentence-collector	1	11
a6fdb995e75284f60b23a387150043d35cf7175cb013154692bba4c8216029e2	اب بھی لکھنا چاہتا ہوں، مگر بھارت کی جانب سے جارحیت کا معاملہ ابھی چل رہا ہے۔		sentence-collector	1	11
a73d0e46eb881c954ad8dd3e4708b2b60b18aac7d4b7423dfa096cf77c4c934f	اس سے یہ جماعت جو فائدہ اٹھا سکتی تھی		sentence-collector	1	11
a74fb5375a70e0099cbbb3815e8b3cf7f0cd371b6701718c52cd24943ae85a2b	حسد سے دل اگر افسردہ ہے‘ گرمِ تماشا ہو		sentence-collector	1	11
a75f0ffde03ec0967666a170ba6ccccb90a288109cc183ecd97d9d76d5b8271a	ذرہ ہے یا نمایاں سورج کے پیرہن میں؟		sentence-collector	1	11
a76681a14f4321bf3be233d12b16b3a24e663e1f4fd4b437758031372e023ce6	تماشا کشور آئینہ میں آئینہ بند آیا		sentence-collector	1	11
a779cc40eb752372a6687501656c198a61361fccc91d528aa3222baf6ae9e202	جاتی ہے ملاقات کب ایسے سببوں سے		sentence-collector	1	11
a77a57ab12f8edb93fce7301980e068a85650cf7f12b900d52d7d1d67ae69c60	بلکہ یہ کہا جائے گا کہ فلاں آدمی کا فلاں نقطۂ نظر اسلام کے دائرے میں نہیں آتا		sentence-collector	1	11
a780b8f8f79cb5e3a5875f79aaef16f75d7bb769a91e2d8ae11d1040014e1bb4	تجھے کس تمنا سے ہم دیکھتے ہیں		sentence-collector	1	11
a788118d33d836895394eab64c93ac5aac125b60df0ce1022cc5b720cd086e55	جیو انٹرٹینمنٹ کی طرف سے حج کے موقع پر کوئی خصوصی ٹرانسمیشن پیش نہیں کی گئی		sentence-collector	1	11
a78f10ac829dc398a1b765c240f59fc9393355585d9d94f1f612a211267ee8dc	حبابِ موجہٴ رفتار ہے نقشِ قدم میرا		sentence-collector	1	11
a78faa4adaddbd740d4f8b3cd44e224e9809f0241407da6899a9c286497a63e8	کہ شاہیں بناتا نہیں آشیانہ		sentence-collector	1	11
a7b205bafb50b2e238aff4c6299c115b29ef0b0159990c0f2ee1a0e68d066ba3	جس حد تک ممکن تھا		sentence-collector	1	11
a7b75d99788aee6801aabe49ab6cd09fb40ab9af10ce808a27fa5d297a803f64	مسلماں کے لہو میں ہے سلیقہ دل نوازی کا		sentence-collector	1	11
a7bf5fb92afc5152fa7d107207ad60c61db42bcc370791fc68336675470b528f	یہ سوئے ظن ہے ساقیِ کوثر کے باب میں		sentence-collector	1	11
a7c3349515210b6d00d6ace64aab5d36e4ce228eba0665e49e074bac7f6a35a6	بیٹھے ہیں رہ گزر پہ ہم غیر ہمیں اٹھائے کیوں		sentence-collector	1	11
a7c8b9225261ce8dd0f80b36989ca9ccbb3ee6666ae7155be74517ead732b195	قید حیات و بند غم ، اصل میں دونوں ایک ہیں		sentence-collector	1	11
a7d19a7ccda8f900b9ef0d8799094297f48e0287a154327990ccde55d1f3d03f	نیند کیوں رات بھر نہیں آتی		sentence-collector	1	11
a7e0cbd1386feb220ddef4b943f15e7d4d7b06cb5962b4e5f2bf5aea127d136b	علاج ضعف یقیں ان سے ہو نہیں سکتا		sentence-collector	1	11
a7e798c8cc358f118ec687baabf1990eaf0514eda27443ce06938d93074a486e	ایک بیکسی تجھ کو عالم آشنا پایا		sentence-collector	1	11
a7ef9ce4c75d78c1a184804b903fdf4186e525792d6ea6130cf1d83cdb91d8df	نفی سے کرتی ہے اثبات‘ تراوش‘ گویا		sentence-collector	1	11
a7f5246a8f8e84e9bc533db692b34b26f76771545b4e1e7b25e1bf53d14d67a5	یہ ایسے موقع پر ہے جب دہشتگردوں نے دوسرے روز بھی		sentence-collector	1	11
a7f9571c8dfe1f99aa609bc437ecada5ffd353ac33d470fe36c26ce1b29b5f1a	ہے نا دا نی ہے		sentence-collector	1	11
a7f98f57d470a60f76f931d6e5b7ab41c586670c28474cb598a698d10a934d68	نہ لٹتا دن کو‘ تو کب رات کو یوں بے خبر سوتا!		sentence-collector	1	11
a8113146fe644fc478c6e6ec337ac6671cc943c1a3615136476b242713311b17	وہ رستہ بنتے جاتے ہیں کچھ اتنے در بناتی ہوں		sentence-collector	1	11
a81c5082c98c99d92e24ea48eda07a8c04303137732e297d72af6ce2bc829207	انہوں نے جو رویہ اپنایا، وہ مثبت اور اخلاقی اقدار کے مطابق تھا۔		sentence-collector	1	11
a82e94213193f24510fd26a952de87445194b8136ea55c7b67268e2a7b50fc00	اس سے بیس فی صد افراد بھی اس سے پہلے یہاں جمع نہیں کیے جا سکے تھے۔		sentence-collector	1	11
a831c97456ba722fc477ab6b114bf702c2eba135f717cdff0ea80e4ed88f2fae	جان جائے تو بلا سے‘ پہ کہیں دل آئے		sentence-collector	1	11
a832f743741d41fa8c29f75d52896d53849c9e18c0b1d9b6810a3766918742dd	تیشے بغیر مر نہ سکا کوہکن، اسد		sentence-collector	1	11
a837b8fce3634c1b5a32d9e3e07dcf4710fafd2fea046d1283517c0c7ab75773	اس لیے سوال یہ ہونا چاہیے کہ کیا پاکستان کی قیادت نے افغانستان میںظلم کا ساتھ دیا؟		sentence-collector	1	11
a8391e941e0c470441866b1abb7deee63a0ee06e8f3bc14ead38976ef7fc27c9	باد ء نسیم دیتی بانگ ء فجر چمن کو		sentence-collector	1	11
a83a0a687830131c196bc2528c057f3d2d4a626be9e8ad93cecabdb0ecee5c53	اس ميں اس علاقوں کی تاريخی عليحدگی کے ساتھ ساتھ		sentence-collector	1	11
a83e41993f40fe08149044d6cf95765ca0f26b4f3af3e37ef041ab05a6cbc877	اُبلے ہوئے چاولوں کے علاوہ گروی رکھنے کے لیے کچھ بھی نہیں ہوتا		sentence-collector	1	11
a83ea2d66426de8478e20728954f54cedde37c7326828739122541e39e904956	زخم سے گرتا تو میں پلکوں سے چنتا تھا نمک		sentence-collector	1	11
a841ee70b90978f5db28fcbcde9211728b42a8ac677d473dde682e25184d9fe5	سہ ملکی سیریزپاکستان نے زمبابوے کو شکست دیدی		sentence-collector	1	11
a8437403569293a36bf6f51c1ef3df73b4bcef4a9d2ec99eff8a561dc6b4ec2e	فریبِ صنعتِ ایجاد کا تماشا دیکھ		sentence-collector	1	11
a84473bd5f5acb36be2d8a064874079505a35d658f0265e0e00724d21c2e7268	ہمارے عہد میں ایسی کوئی مثال نہیں		sentence-collector	1	11
a8466d8bc27b7601f383c53d20f3ac549e950dfb1d383de8a97bc6aa5dd19f0b	اس طرح یہ صرف ادبی نہیں، ہماری سماجی اور سیاسی تاریخ بھی ہے۔		sentence-collector	1	11
a84deb27ac2db32290a7d1089d4f995d322486cd279f0d83fc01627dc10f2d01	وہ دوسروں کی مدد نہیں کرتی تھی		sentence-collector	1	11
a853b6c5ddedbfe8d4ad21ff649a629f2a508ee4717cc9dbb6d67a5377135a29	"سیکولرازم کو حال ہی میں پیارے ہونے والے ''نیو سیکولر دوست"" یہ سوال اٹھاتے ہیں کہ نظریہ پاکستان ہے۔"		sentence-collector	1	11
a853d8eda89c7ecaf614bf4820c4ae87223efc176c5f5ee780ed68a76a563a4c	ہمارے جیب کو اب حاجت رفو کیا ہے		sentence-collector	1	11
a863a0d74bdebcd362bbdcdbede70c1fb77e5506d099ae2db553fbd89aab591e	نیلو کا تعلق شہر بھیرہ سے تھا اور وہ ایک کرسچیئن فیملی میں پیدا ہوئیں۔		sentence-collector	1	11
a8675963e342938c9553c4e66ea355e66463924ea1cd9323a1323357b7124e7c	فیفاورلڈکپکولمبیا اور جاپان نے ناک اٹ رانڈ کیلئے کوالیفائی کرلیا		sentence-collector	1	11
a86fd2b3eab5a9ff553771518a6e05aed3233e8ee45e4303af422414bcbcf5b4	اس کے باوصف یہ روز مرہ کی خبریں ہیں جو ایک کالم کے لیے تحریک بنتی ہیں۔		sentence-collector	1	11
a87d9ef7a9e264171b2eff36f52c04274e2920e648e8f32cbda4e06999a97af0	اس کے باوجود، ایرانی سماج کے مسائل حل نہیں ہوئے آخرت کا معاملہ بھی ایسا ہی ہے۔		sentence-collector	1	11
a898f2ac6be299f7790bc2a858a52743602bfb7d3cc865d4852e39041f90a4df	بشریٰ اپنی فیملی سے بوہت زیاد منسلک ہیں اور فرست کا تمم وقت گھر والوں کے ساتھ وہ گجراتی ہیں		sentence-collector	1	11
a8aa38d20b44481838f0f9de646ec03b7b8878f960cdf4d763c1e7e8c9244363	یہاں اب مرے رازداں اور بھی ہیں		sentence-collector	1	11
a8b46b6c49246ee13687958ed34b2c15b9049c952d3aae68738ea1caf6148be8	سوال یہ اٹھتا کہ کشمیر کے مسئلے کا حل کیا اور اس کا فیصلہ کرنے کا مجاز کون ہے؟		sentence-collector	1	11
a8b96f913a9fc4c2f2300a922cf2a5919bff70051db8866503c264da52bdad3e	میں عدم سے بھی پرے ہوں، ورنہ غافل! بارہا		sentence-collector	1	11
a8cb220ca6f7e3160e0f9e4bafa29180c50e1dfefc893943e20a6c10b41f4025	اب بیشتر موضوعات دل کو نہیں لگتے۔		sentence-collector	1	11
a8cb44a8d16c781a99752b90fb2dab7bdbc0a3168f1048389c39d6896408113e	ایک ہوا کا جھونکا بن کر آندھی اور طوفان ہوا		sentence-collector	1	11
a8d549c35822d5bc65fbf11dda7a9cbf2f14808c1ff6b32009bcc32106ab455d	ان کے بارے میں فہم دین کے حوالے سے درست بات اسی وقت کہی جا سکتی ہے۔		sentence-collector	1	11
a8ee5428e55c01f9518ea9c0c286d4d9c48298ddeb6901ded05854a6adcd6a21	دسم کا مطلب لاطینی میں دسویں کے ہوتے ہیں		sentence-collector	1	11
a8f4cc6628339239dada6753cb1504f5e83d0d63c0f119b3de49a6efea315adf	کہ سوشل میڈیا ایک سمندر کی طرح ہے یہ آپ پر ہے		sentence-collector	1	11
a8f8275d3fc259d55203f7f6d7c5028bc5b7e8e6210457115d9491acae14c32c	اسد! خوشی سے مرے ہاتھ پاؤں پُھول گئے		sentence-collector	1	11
a8f95e61cd317184c54469b6cc02e08569444bb70b1891fbbec0ac47aa4cf8cf	تیسری بات یہ کہ اداروں کو اب مضبوط ہو نا چاہیے۔		sentence-collector	1	11
a900a819bf6519d6e4867282f755bcb05aa5cda697bef21afddf6f9d257556c6	لوحِ جہاں پہ حرف مکرر نہیں ہوں میں		sentence-collector	1	11
a91f20d2fffd7c10556a85f4973702bde9a96721bc29e2b57d511c71550ec37f	یہ فتنہ‘ آدمی کی خانہ ویرانی کو کیا کم ہے؟		sentence-collector	1	11
a964f28baebe5944859b0b844f48b02582810f9289f6a21128f2a9b35b5f8ddf	چھپایا جاتا ہے اور اسے ایک سٹیگما سمجھا جاتا ہے		sentence-collector	1	11
a969ab29fc5ff337d7e581480005fb40c03d3cdcc1d90fcf2daa1d3b49bb76e6	کبھی دھرتی بچھاتی ہوں کبھی امبر بناتی ہوں		sentence-collector	1	11
a97a769702c9cb29becfdd264859b9165e659801e2323832c1138c1aa6e01360	فیل ہونے کا بھی اک مضمون ہونا چاہئے		sentence-collector	1	11
a9941341a0e277b204b07af0bfe8bb9a5788a680909b5660bca6fa5ed232c044	اس صورت حال سے نواز شریف اور دیگر لیگی قیادت کو کچھ نتائج اخذ کرنے چاہئیں تھے۔		sentence-collector	1	11
a99613d092ad42791f0030576ea1fadd01b18e07a6b7f3fb3553aca9215a1a17	اسد مت رکھ تعجب خر دماغی ہائے منعم کا		sentence-collector	1	11
a9a5fb251c91601e49080f9c78854e89c7fdb8afe3adce71c36ac84b01b96b8a	اس کے اختتام پر دیواریں بلند ہو گئیں اور نیشنل سکیورٹی پاکستان کا قومی نظریہ بن گئی۔		sentence-collector	1	11
a9aa986f93ec6dc8ecdc9c75c60172f19db44a4183704517a752176669bc4291	یے انصا ف ہے		sentence-collector	1	11
a9b47cb68e09a9ff7c259a27397032368e09ce38700af9f1dca9709d209ed6aa	رحمت کہ عذر خواہ لب بے سوال ھے		sentence-collector	1	11
a9d5a96c65404cad347b4691ec24e2ad51baa1099ab1d1170e9614de55a62d30	رکھ دے کوئی پیمانۂ صہبا مرے آگے		sentence-collector	1	11
a9e9b06cc8274f55ba9c6465ed12f0c51f59290dbd9d08b4e7c7e85f558d8a52	اسلام اباد احتساب عدالت نے مضاربہ کیس کا فیصلہ سنا دیا		sentence-collector	1	11
a9f4688c53b59b6015b92346255ce77c79cb122532239aae313c9b8600952c11	اور وہاں کے اندرونی درجہ حرارت کو خاصی حد تک		sentence-collector	1	11
a9fbb074e53c63bc7d8e495d456b863e5ee9df852a22ac0b6f5c1364cd6ff012	مگر یہ نہ بتایا کہ کیوں ہم نے کھانا ترک کردیا		sentence-collector	1	11
a9fc96a68fff6a2dd01fedd3c9186b57b448433b28de20469da5d700c958a24f	ڈھونڈتےہو اسے بتوں میں کیا		sentence-collector	1	11
aa06c6ee16cb9b0201af382d6184e9cdc43827c56c23d2aaa7b996a05ea09b17	ہمیں حاصل نہیں بے حاصلی سے		sentence-collector	1	11
aa0c4fb951da3a5015e56a86876c9f996001ed5be1a82da39e546e9d5c6b837a	آئیوری کوسٹ		sentence-collector	1	11
aa0cb87381b5aeebdb3f4943bb37dd0b5b1a38e21e6b18ca26152a12f2136ec8	میری جنریشن کے لوگ ان پرانی پارٹیوں کے نام سن سن کے بوڑھے ہوچکے ہیں۔		sentence-collector	1	11
aa2c70a447efce85d3ce2716c034ce8c9410b7cdfcd28ed09f815cdf749e5658	چراغ سحر ہوں بجھا چاہتا ہوں		sentence-collector	1	11
aa33cdd677c7c44b902f1acbf276023643a003f8d852e9456aba20bc59427c99	یے سورج ہے		sentence-collector	1	11
aa3f4fb7533f61d9ec3ece1d432cd14102325f859af825565932b21948048dba	جب ہُوا ذکر زمانے میں مسرت کا شکیل		sentence-collector	1	11
aa41c6161206d83d5ddbdc4d1cf03882f1ad3dc2f14e62a76d1d8b156db551e1	میرا کام نکل گیا لیکن یہ تجربہ میرے لیے ایک حادثے سے کم نہیں تھا۔		sentence-collector	1	11
aa4bc929070fd0b39acd9e2ce98528403e051d8fcf6014d9e30cedba34c32cdf	یہ بھی ایک مغالطہ ہے جو دانستہ پھیلایا جا تا ہے۔		sentence-collector	1	11
aa5112ff032e6037b8bd816b9be08c3591cb032282b254ba078076f51e105a77	گو نہ سمجھوں اس کی باتیں گو نہ پاؤں اس کا بھید		sentence-collector	1	11
aa521748a4c15056fa736b7df2c270dc77d081be271767475a01a4f3a6e4a0e6	وہ اسی کی خواہش پورا کرنے گیا تھا باہر پھر بھی کوئی قدر نہیں کی رانیا نے		sentence-collector	1	11
aa54c212a9507204ee98f4c625172d1f259c59e27b01eedb5fc5a92cc698b280	بلو آہستہ آہستہ ببلو میں انٹرسٹیڈ ہوتی جا رہی ہے		sentence-collector	1	11
aa5eead97a07c49f6d9c95675f1f282ede838551e85d763014dd557aa225ee88	سن رائزرز حیدراباد ائی پی ایل کے فائنل میں پہنچ گئی		sentence-collector	1	11
aa5f5ee6ba2c945246628545a6e5753d298c18d3bb8deebe43178fe3aa0d8902	زندگی میں ہر دم ہنستے رہو، ہنسنا زندگی کی ضرورت ہے		sentence-collector	1	11
aa60979b3b901f83345d29fb929dac19a0cb76b86ecc9fc95a56b6def6c75d40	ویسے مجھے پتا ہے آپ کا میں بس آپ کو تھوڑا تنگ کر رہی تھی		sentence-collector	1	11
aa79895e1aabe15a07849822a3aed73ee9402ba223424f4d783f8e8085d384f4	بدگمانی نے نہ چاہا اسے سرگرم خرام		sentence-collector	1	11
aa8f0625c26e6386515d8ae3cb98cc75d62f7b5ce6652cad723398812ebc55ae	وہ خرا ب ہے		sentence-collector	1	11
aa93c9c050e4690a84653f7f1973ab2a67ec129d2156b6c0dd956dbeacf5581c	تحریک پر رائے شماری منعقد کی جائے گی		sentence-collector	1	11
aaabb270eaa363d54e9788c6a0e051c3fe4706ecf11ca603c7c5ba8a59a122b6	آپ کون ہوں؟		sentence-collector	1	11
aaaedc27ce7cc444f6535f46492f35a2fcd5332b0720118f83a1c6495ce15db0	یہ کس خلش نے پھر اس دل میں آشیانہ کیا		sentence-collector	1	11
aac88765f2eb462159c3c0f0b46e2c661066d8d157892397e444da672a2eab51	ہاں بھلا کر ترا بھلا ہوگا		sentence-collector	1	11
aac90e8394fd25a53f8f8888a9af8b8938ff46461f1c24524ac8362bf13d1d21	نہ کوئی مصرف ہے۔		sentence-collector	1	11
aac98013f61a975bc7c8b0c09edc79df7225d1754930e8fed4caab0898eb728f	اِس علم کے ماہرین جانتے ہیں		sentence-collector	1	11
aadb3e26d7df61e00b7c979b70ea203306aee9dba7a0c0cc589356f54c991071	حضور حق میں اسرافیل نے میری شکایت کی		sentence-collector	1	11
aae47803915ef907836d40d0c1ade4f3cee14dce190cda26afb30ad27e3d81d5	محنت کرو تا کہ کامیاب ہو سکو		sentence-collector	1	11
aae4b57f201755e5c93c00b4ea8695dca59b0890b36a01f9c14b4f660edad66c	سب رائیگاں ستائش کے نذرانےنہ آئیں		sentence-collector	1	11
aafc72afa51f7669bcf771a3a352846af11755a596261c8305fe6700bf21bdbe	ان کی نظروں میں عادل ڈار‘ جس نے پلوامہ فدائی حملہ کیا‘ دہشت گرد نہیں ہیرو ہے۔		sentence-collector	1	11
ab0129fbe5722c853696919e2bcd52fb0102702b110374c2b032214b0427333b	مجھے ان کی اس خصوصیت پر برابر رشک رہا		sentence-collector	1	11
ab07796498f379a537e0a47070a2ad5502e47ccc0f3277ef96989b9757fcdb81	آہ وہ جرأت فریاد کہاں		sentence-collector	1	11
ab07ba96edcaa1cc318e56e29afeccaed353dc6f012378c716bfd277195e1280	وہ اپنی خو نہ چھوڑیں گے‘ ہم اپنی وضع کیوں چھوڑیں!		sentence-collector	1	11
ab1749cb2e833c7b5087052438e194eced33e43fbe8e23743208dd2180bc2127	چاہیے بہرِ تپش یک دست صد پہلو مجھے		sentence-collector	1	11
ab2ccd045490f3ff4b4e4259c0bc4661ba1267e152669b4fbb9a9a8ea823321c	گیارہویں صدی میں سلطان محمود غزنوی نے پنجاب فتح کرک		sentence-collector	1	11
ab2d0c0a2b2267ba333394609ed8b1cf59118c776ffffa6574620eaaa1dbc7d5	شاید کسی غصے کی وجہ سے۔ یا اپنے آپ کو منوانے کی فکر کی وجہ سے		sentence-collector	1	11
ab30a86a07293e4020b44947d8a199f3ee4ee90111988bc99a7cd0341f7bcf94	چلن ہے یہاں کا سب ساتھ چھوڑیں		sentence-collector	1	11
ab317194b9e533575adcd6c43a6511fb74b31f335be09db781448a9acb05749f	مبارک		sentence-collector	1	11
ab55bbeaa6356ea1fedb0f1dfaa11e12a791c2faf2b7f602e95d6425e9cf4969	اس فریم ورک میں ایک بنیادی خامی ہے۔		sentence-collector	1	11
ab5dcc7a6e4094529c0f73512efa2d83005f8144dd52cf35448b9f70857c6c59	اس تنزل مسلسل کے نتیجے میں ہماری بطور قوم شناخت بھی ایک سوالیہ نشان بن گئی		sentence-collector	1	11
ab66e2ff2e961122f6057a67640929d7fc05744f8d1b0899317f9c2d89d50eb2	اللہ نے دی ہے جو مجھکو مشعل		sentence-collector	1	11
ab688a40405499c340611c10c48c31c4084aeb4ad21c546f26f8341264e8eda4	جیو ٹی وی کی طرف سے رمضان المبارک کے خصوصی پروگرام جیو کے ہر چینل سے پیش کیے گئے		sentence-collector	1	11
ab6ab08bd2c6abcfed50b223ae013a9e661c65138ce4beb2f139ea2cc8c21aa0	اس کی شکل پر بلا اطمینان تھا۔		sentence-collector	1	11
ab7fdb233446c654d819c724988d66228be6d469ac66de4714f42ad043d1c918	ایک یہ کہ استعمار محکوموں سے ایک فاصلہ رکھتا ہے۔		sentence-collector	1	11
ab85da10ba8672a89b4a9732fe0afbb29c1a402185a095dc77d3020e12d1c398	سید نا نوح ؑکا بیٹا اس کا ادراک نہیں کر سکا کہا میں جودی پہاڑ پہ چڑھ جاؤں گا۔		sentence-collector	1	11
ab9b356eaccdbf58926faf5556be8bcf91fa8a71b20b94d5bc49248f2a63fedb	اس کو کسی تنظیمی سانچے میں نہیں ڈھا لا جا سکتا ہے۔		sentence-collector	1	11
aba068e3da851d0ca58165b31061d299bb3f3d88bf1ad85c1f45b8065dfa9e21	وہ گندا ہے		sentence-collector	1	11
aba2f1bf3f0b7f5abdcb8e990cf5b28e72f003c172ea91236f8a42528f34c91a	اداروں کے درمیان اقتدار کی مسلسل کشمکش کا خاتمہ، ملک کے سیاسی استحکام کے لیے ناگزیر ہے۔		sentence-collector	1	11
aba94ff5faa2ecd59ea531199d568e894df1a4d8a564606ffa1e4a20ede95b26	اسلامسٹ جماعتوں، علما اور اہل قلم کو اس حوالے سے یکسو اور واضح ہونے کی ضرورت ہے۔		sentence-collector	1	11
abacc4548cab332eb28afa5556dbd7c0c1c52e1ab912e7c46fd18f566af0e285	اردو میں یہ غیر سرکاری تنظیمیں کہلاتی ہیں۔		sentence-collector	1	11
abad0cc438c9626c900e013f14919e99d5455543aa057d199338a5b97adaeb18	روجر فیڈرر کی مونٹے کارلو ٹورنامنٹ میں واپسی		sentence-collector	1	11
abbd94defcc14c24b2924f3344ff4ac19ce7e141e78b6bfc00648c4c49986ad1	پاکستانی معیشت بہت حد تک سکڑ چکی ہے اور ریکوری کے کوئی جلد آثار نہیں۔		sentence-collector	1	11
abc22f77640cc5fa0e7d35d3511a291bebefeaf63b2493529be7d80dd1c24e3a	نہ کوئی فتوی یا سرٹیفکیٹ جاری کر نے کا یہ حق عدالت کے پاس ہے۔		sentence-collector	1	11
abc3de46ac9dd2fb617b4175ccc356c57e26373a42fa149804408eca3e675808	دنیا کو ایک غیر جانبدار کی نظر سے دیکھا ہے		sentence-collector	1	11
abc624a76a648aaf8eb89d224cccf93f5fd935bccdbc763dee477d3e5e634478	کھیلا بھی نہیں اور انجرڈ بھی ہوگیا		sentence-collector	1	11
abc840ca40b71fcec1780187eae46c66f37763f00406e334ecdf6283214526f1	تیر بھی سینہٴ بسمل سے پرافشاں نکلا		sentence-collector	1	11
abda05298fae39d5ae5881be175a99588804e65dc2b706681611e22cf94aa14b	طَعمہ ہوں ایک ہی نفسِ جاں گداز کا		sentence-collector	1	11
abe52039a13cfac53db671bc9f596b5c0f8cb5035cf3dca3632ff0ef8d6d3b40	اس بیان میں اپنے حامیوں کو تاکید کی ہے		sentence-collector	1	11
abea56f881189d6426112e26bf07308d85221a49ba65512184e2b8283b07a50a	فروغِ جوہرِ ایماں، حسین ابنِ علی		sentence-collector	1	11
abf5afc36f96d36f5f0fd8d39bbb3d9c31fdae273e3c866ed0dfe7f4b5c9202c	ایک اور بات کا ذکر شاید ضروری ہے۔		sentence-collector	1	11
ac01cb9be7cd909f54e12d17068dd658d2c7c4d512a9df2351e28a067a1475f2	دوست غمخواری میں میری سعی فرمائیں گے کیا		sentence-collector	1	11
ac0aacb77f7ea477e38c1aa84e1b8713599a03d4a07d31ebd26e750103adfdc9	آنکھ اٹھتے ہی ایک نظر میں عالم سارا گزرے تھا		sentence-collector	1	11
ac1d2868db56f6d2cbb8fb8a4a1431bc33ec622c3bc11eaeebc01b7ae0e2e31a	اب دل کی		sentence-collector	1	11
ac1e4e6800d0010afef2522c064e791295b2321ea43f17f9372b4471e4bf9aee	اب گرائمر کا یہی قانون ہونا چاہئے		sentence-collector	1	11
ac2e3f9460808ccb9d6fc4170d94049db1ebe867177989a81aa629d96ea7b1d1	اسی طرح کسی بڑے حادثے کے بعد سب سے زیادہ ضرورت قومی اتفاق رائے کی ہوتی ہے۔		sentence-collector	1	11
ac448b82068bc840f2a70a07789daf52c77300788d8ddadfdd472d2035167d77	کہ حکومتی ادارے ضروری قانون سازی کے بارے میں بے پروائی کا رویہ اختیار کرتے ہیں		sentence-collector	1	11
ac44eeb1a8e3d1c5d5b00bd347fb5cab50ba2c1d92bea19fc8b7ff511c9a2182	این سی او سی نے شادی ہال، مارکیٹس اور مال		sentence-collector	1	11
ac45c20991125dff77407402473b37b9358fea37fbc3953d4c779c7ee308321f	تولیگی حلقے شدید دباؤ کا شکارہیں۔		sentence-collector	1	11
ac4975e9d7df5f5bb3eb20d8b513221c2bb76b18a63710399e92abb140f34375	مدعا گم کردہ‘ ہر سو ہر طرف جلتا ہوں میں		sentence-collector	1	11
ac4ad390c54e93827aefa6e5b1487604770b52f2e482472b8b386b080f3cba00	عقیدہ توحید قرآنی طرزِ زندگی کی بنیاد		sentence-collector	1	11
