path	ground_truth	prediction
common_voice_ur_41127487.mp3	تو اس کے لیے ضروری ہے کہ ہم پاکستان میں موافق حالات پیدا کریں ۔	تو اس کیلی ضروبی اے کہ ہم بٹسندم غوافک حراک پیداکریں
common_voice_ur_31992480.mp3	تمام پالیسیوں کا محور معاشی نشوونما ہونا چاہیے قائم مقام صدر ایل سی سی ائی	تمامپل عسیوں کا محفر ماشی نشنما ہونا چاہیے کائن مکان صدر ایل سی سی ائی
common_voice_ur_31992915.mp3	پاکستان میں ہمارا کل اسلام نماز جمعہ اور مولبی کی تقریر کے علاوہ کچھ نہ تھا	پاکستان ہمارا کل اصلان نمابزح جماع اور ملبی قی تقریر کے عمیاوہ کچھ نا تھا
common_voice_ur_31834316.mp3	ہر سال لاکھوں بچے کم آمدن کی وجہ سے سکول جانے سے محروم ہو جاتے ہیں	ہر ستال لاکھو بچھے کم آمدند کی وچھہ سے سکول جانے سے محروم ہو جاتے ہیں
common_voice_ur_31823271.mp3	گزشتہ برس کے مقابلے میں دودھ گوشت سمیت کھانے پینے کی چیزوں کے دام بڑھے	گزشتہ برش کے مقابلے میں دود گوش سمید کھانے پینی کیچیزوں کے طامپڑھے
common_voice_ur_38476296.mp3	جی آج نہیں تھا ارادہ مگر باہر دوستوں ک ساتھ ٹہلنے نکلا سو ارادہ بن گیا	جی آج نہیں تھائی ریدہ ماگر باہر دوستتو کساٹھ ٹینی نکلاں سوئی رادہ بن گیا
common_voice_ur_38451592.mp3	میں نے جب یہ سمجھنا چاہا کہ وہ این آر او کیسے دے سکتے ہیں۔	مین جب یہ سمجنا چہا کہ وہ این ار و کیسی دیکھ سکتے ہیں
common_voice_ur_31950753.mp3	ٹیلی گرام واٹس ایپ کے مانند تیزی سے ابھرتی ہوئی ایک ایپلی کیشن ہے	چیلیک رام و سپ کے امانند تیزی سے برتی ہوئی ایک اپلکیشن ہےں
common_voice_ur_31981270.mp3	اس دوران یہاں طرح طرح کے پرندے دوسری جگہوں سے نقل مکانی کرکے آتے ہیں	اس سی اس درانی یہاں طرہ رہ کہ پریندے دوسری جگ ہو سے نقل مقانی کر کے آتے ہیں
common_voice_ur_41138361.mp3	لیکن یہ کہ صرف طالبان کی حکمرانی ہو‘ وہ ہمارے کسی مفاد میں نہیں۔	لیکن یہ ک صرف قالپان کی حکمرانی ہو وہ ہمارے کسی مفاد میں نہیں
common_voice_ur_31343188.mp3	اس میں کی بورڈ نہیں ہوتا بلکہ اس کا کام ٹچ اسکرین کی مدد سے کیا جاتا ہے	اس س مک لیبور نہیں ہوتا بلکہ اس کا کامٹدس کرین کا مدد سے کیا جاتا ہے
common_voice_ur_31906274.mp3	کراچی پاکستان نے ویسٹ انڈیز کو شکست دیکر ٹی سیریز اپنے نام کر لی	کراچھی پاکستان ویٹ انڈیا کوئ شکست  یکہ ٹیز  ھیری س اپنے نام کاعللے
common_voice_ur_38458712.mp3	میرا خیال ہے کہ فوج کو اس مقدمے سے اعلانیہ اظہار برأت کر نا چاہیے۔	میرا خیال ہے کہ فوج کو اسی مپدنے سے اعلانیاہ اضارے براگد کرنا چاہیے
common_voice_ur_38422204.mp3	اس وقت تو یہ تینوں مسائل ہی اہم ہیں اور ایک سے بڑھ کر ایک ہیں	اس وقت تو یہ تینوں مسائل ہی اہم ہے اور ایک سے بڑکرایط ہے
common_voice_ur_31828397.mp3	معلوم ہوتا ہے کہ ہر انسان کے ساتھ کچھ غیر مادی طاقتیں وابستہ ہیں	معلوم ہتاہے کہ ہیر انسانقسات کچھ غئر ماجی طعقتیں ہوابستا ہی
common_voice_ur_31989601.mp3	اب تو دو ٹکے کے لوگ بھی اٹھ کر بغیر ثبوت الزام لگا دیتے	اب تو دو ٹکے کے لوگ بھی اٹھ کر بغیر سبحودضان لگا دتے ہیں
common_voice_ur_31849640.mp3	وہاں میرے ایک دوست وسیم کا گھر ہے جو کئی سالوں سے بند پڑا ہے ۔	فوہا مہ ایک دوست عسین کا گھر ہے جو کئی صارع سے بنڈ پڑا ہے
common_voice_ur_41126262.mp3	سندھ اور کے پی میں گندم کا بحران سر اٹھانے لگا پنجاب دبا کا شکار	سندھ اور کیپیکی گندوںکا بہران سر اٹھانے لگا پنجاب تھبا کا شکار
common_voice_ur_31870021.mp3	اور بھی ہیں جو مل کر بھی پاکستانی ٹیم کو مشکلات سے نہیں نکال پاتے ۔	آر بی ای جومایل کر بھی پاکستانی ٹیم کھو مشکرات سے نہیں نکال پاتے
common_voice_ur_31902736.mp3	کامن ویلتھ گیمز میں انگلینڈ کا چھ گولڈ میڈلز کیساتھ پہلی پوزیشن پر قبضہ برقرار	کامن ویلت گیمز میںن گلین کا چئے گوالڈمیرلم کے ساتھ پہلی پولیشن پر کبزعبر کرا
common_voice_ur_31902494.mp3	ایک تازہ ترین خبر کے مطابق ايشيا کے تیز ترین سپر کمپیوٹرز میں سے جاپان میں موجود ہیں	ایک تعظہ ترین قبر کے مطابقق اشہ ک تیس ترین سوپر کمپیوٹر میں سے یافان میں موجود ہے
common_voice_ur_31823412.mp3	اسکے علاوہ اس میں انٹرنیٹ ایکسپلورر ، بنگ سرچ اور سکائی ڈرائیو کلاؤڈ کنکٹویٹی کے نئے فیچرز بھی شامل کیے گئے ہیں	اس کا علاوہ اس میں انٹرنٹ اکسپورربنگ سرچ اور سکائیڈ رائی کلائڈ کنکٹوٹی کیے نئے فیچرز بھی شامل کیے گئے ہیں
common_voice_ur_32018712.mp3	جاپانی جواب دیتے ہیں کہ رعایتیں دینے کے لیے پہلا مرحلہ بہت جلدی تھا	جپانی جواب دیتیاں کے رائیٹے دینے ک لئے پیلا مرلابہوت جلدی تھا
common_voice_ur_32018795.mp3	سعودی عرب کی گولڈ مارکیٹ میں اتوار کو سونے کے نرخوں میں استحکام آیا ہے	سودیار اپ کی گارلڈ مارکیٹ میں اتوار کو سونے کے درخوں میں اسٹعکام آیا ہں
common_voice_ur_38412591.mp3	چند ایک بنیادی باتیں سمجھ لینی چاہئیں، پھر ذہن کے سب جالے صاف ہوجائیں گے۔	چند ایک بنیادی باتی سمجھ لنی چاہی ہ پن زہن کے سق جانے صاف ہو جائیں گے
common_voice_ur_32018659.mp3	قبل از اسلام دور جب اہل عرب شرک اور بت پرستی میں مبتلا تھے	کبلسے اسلام دور جب اہلے ارب شرک اور بتپرستی معل مپتلا تھے
common_voice_ur_31834107.mp3	دیگر علامات میں تھکاوٹ دھندلاہٹ چھا جانا یادداشت کی پریشانی اور فیصلہ سازی میں دشواری شامل ہیں	ریکر علامات میں تھقاوٹ تنتلاہٹ چا جانا یا داشت کی پریشانی اور فیصلہصعطی میں دشواری شا عمل ہے
common_voice_ur_31916743.mp3	ایک ٹیم کے ذمہ بستر تیار کرنا اور دوسری کے ذمہ برتن دھونا اور کھانا پکانا تھا ۔	ایک ٹیم کی زیمفسٹھر ٹیار کرنا اور دوسری کا زیمع بڑدند ہونا رکھانا پکھانا تھا
common_voice_ur_31793240.mp3	جب اسلام مخالف مغربی قوتیں لاک ڈاون پر حد درجہ زور دے رہی تھیں	جب اسنام مخالف معغربی قوتیں لاکٹؤن پر ہد درچہ زور دی رہی تھی
common_voice_ur_31917207.mp3	تو ملک میں بد نظمی اور انارکی کا شدید اندیشہ پیدا ہو جاتا ہے	تملک میں بدنسویں ار این ار کی کا شدید اندیشہ پیدا ہو جاتا ہے
common_voice_ur_31916963.mp3	ایک ساتھ پانچ ہزار ایک سو سینما گھروں میں نمائش کے لیے پیش کی گئی	ایک سات پنچ ہزار ایک سو سےنماہ گھرمی نوایش کلپیش کیگئی
common_voice_ur_33605833.mp3	نہ مغفرت کی اللہ تعالی کبھی لوگوں کے دلوں کو بھی مزار بنا دیتا ہے۔	نام مخفرت کی اللہ تعلا کبھی لوگوں کے دلوں گوں بھی مزار بنا دیتا ہے
common_voice_ur_41169044.mp3	ہمارے جوہری منصوبہ ساز ایک نہ ختم ہونے والی دوڑ میں لگے ہوئے ہیں۔	ہمارے جہری ملصبع سات ایک نا ختم ہونے واری دوڑ مں لگی ہوئیںی
common_voice_ur_38416827.mp3	چھ سالہ ڈیلن نے عہد کیا کہ وہ اس مقصد کے لئے فائٹ کرے گا۔	چھے سالہ ڈعلعم نے احد گیا کہ وہ اس مقصد کےلئے فائٹ کرے گا
common_voice_ur_38417232.mp3	اب پاناما کیس کی سماعت نے ہر کسی کو معاشرے کی اصل حقیقت سے آگاہ کردیا ہے۔	اب پنامہ کی اس کس سمات نی ہر کسی کو معاشریق کی اصلی حطیقت  سے اگاح کردیا ہے
common_voice_ur_32026757.mp3	مہنگائی سے رات کو نیند نہیں آتی قیمتیں کنٹرول کرنے کے لیے کوشاں ہیں	امریکائیاسے رات کمیٹ نیاد قریق قیم ک کے کابل کرنے کیلئے کورتا ہیں
common_voice_ur_38461295.mp3	سماجی کارکن اور مرحوم عبدالستار ایدھی کی زوجہ بلقیس ایدھی کراچی کے نجی اسپتال میں انتقال کرگئیں۔	سماجی قایقون اور مرخوم اب دسطار عیدی کی زوجہ بلکیز عدی کراچی کے نجی اسپطال میں انتقال کر گئیں
common_voice_ur_38466375.mp3	تب ہی وہ ایسے ڈسیشنز لیتے ہیں جن کے رزلٹ ہار کی صورت میں سامنے آتے ہیں	تب ہی وہ ایسے ڈسینز لیتے ہیں جنکے رزرٹ ہار کی صورق میں سامنے آتے ہیں
common_voice_ur_31917729.mp3	رنگ کور یا رنگ میں تمیز نہ کر سکہ مرد کی ایک عام پیدائش بیماری ہے	رنگ کور یا رنگ میں تنیز نہ کار سقا مرد کی ایک آم پیدائیش پیماری ہے
common_voice_ur_31983821.mp3	ایک شخصیت کو سمجھنے کے لیے سیاسی و سماجی تناظر کی کیا اہمیت ہے؟	ایک شخصیت کو سمجنے کے لئے سیاسی او سمادی تناضر کی کیا احمیت ہے
common_voice_ur_32050688.mp3	جس نے ساڑھے تین سو ایکڑبحریہ کی زمین خریدی اور سولہ ھزار ایکڑ پر جبری قبضہ کیا	جس نی شاریبتین سو ایکڑ بہریا کی سمین خریدی اور سالم عزار ایکر پر جبری کبزہ دیا
common_voice_ur_38451833.mp3	شہر دریائے سندھ کے مغرب میں بحیرہ عرب کی شمالی ساحل پر واقع ہے	شہر دریائ صند کے ماقرے مں بحیرہ عرب کی شمالی صاحل پر وا کیا ہے
common_voice_ur_32007951.mp3	اس میں کوئ شک نہیں کہ چھوٹو گینگ جیسے بدنام زمانہ گروپس کو سرکاری سرپرستی حاصل ہے	اس میں کوئی شق نئی کے چھوٹو گیںگ جی سے بگنام زمانہ گروبس کو اسرکاری سرپرنس تی حاسئلے
common_voice_ur_31986157.mp3	امیر ترین افراد کی دولت میں اضافہ ٹیکس چوری سے ہوتا ہےاکسفیم کی عدم مساوات پر رپورٹ	عمیتری نفراد کی دورت می عظافہ ٹیکس اوڑی سے ہوتا ہے اوکسفیم کی ادم مساورات پر ریپاٹ
common_voice_ur_31841062.mp3	خوشی ہوئی سن کہ اس تیندوے کی حفاظت کے لیے اقدامات کئے جائیں گے	خوشی وہ اسن کے اس طیندورے کی حفاظت کی لی اکتدامات کیئے جائیں گے
common_voice_ur_31833829.mp3	ویب ڈیسکبرطانیہ امریکہ چین روس پرتگال اور اٹلی سمیت کئی دوسرے ملکوں پر اٹامک حملے ہوئے ہیں	ویب ڈیسک برتانیا امریکہ چین روس برتگال اور اٹلی سمیعت کئی دوسری ملکک ہو پر اٹامٹ حملے ہوئے ہیں
common_voice_ur_31833878.mp3	اس سے قبل کسی مشین کو کبھی بھی بزنس مشین کی حیثیت حاصل نہیں تھی	اس سے قبل کسی مشین کو کبھی بھی بسن مشین کی حسیت حاصل نہیں تھی
common_voice_ur_32024566.mp3	مگر پاکستان جائیں تو پھر جیب سے ادھر کا پرس نکال کر دوسرا ڈال لیا	مارو پاکستان جھرے تو پھر انجرپ سحدھر کاپپس نکال کا دوسر ڈاند ہے
common_voice_ur_32017755.mp3	جنگل سے قریب ہونے کی وجہ سے خشک لکڑیاں ڈھونڈنے میں زیادہ دقت نہ ہوئی	جنگرے تقری ہانے کی بدل سے ہوش لکڑیا ڈھانڈنے میں زادم دکر نہیں گی
common_voice_ur_38463474.mp3	یار۔۔۔۔۔۔۔!!!! آخر کیوں وقت ہم دنوں میں رقیب کا کردار ادا کر رہا ہے	یار آخح کیوں وقت ہم جینوں میں رقیب کا قرگارجا کررہا ہے
common_voice_ur_31793345.mp3	کل کلاں کو لوگ صرف ویب پر تحریر پڑھا اور پھر لکھا کر تھے	کل کلاں کو لوگ صرف ویے پر تخریر پڑھہا اور تھ لکھا کر تھے
common_voice_ur_31793329.mp3	شریانوں کے مرض کا عالمی دن ہر سال تیس مئی کو منایا جاتا ہے	شریانوں کی مرص کا آلمی دن ہر ساتیس مائی کھو بنایا جاتا ہے
common_voice_ur_38441643.mp3	اسلام آباد میں حکومت ان کی ہو گی اور پنجاب بھی ان کے قبضے میں ہو گا۔	اسلامععباد میں حکومت ان کی ہو گی اور پنجاب بی انکی کبزے میں ہو گا
common_voice_ur_38469364.mp3	وزارت خارجہ میں یکدم متحرک ہو جائیں‘ ایسے حالات پیدا ہونے میں وقت لگے گا۔	وزارتحارجہ میں یکھتہ متحرق ہو جئیں اسے حالاج پیدا ہونے میں وقت گے گا
common_voice_ur_38417049.mp3	نواز شریف کے استعفے کا مطالبہ کسی صورت بھی تسلیم نہیں کیا جا سکتا تھا۔	نواز شخفی اسطیفع کا مطعالبہ کسی صورت بھی تیسلیم نہیں کیا آجا سکتا تھا
common_voice_ur_38416918.mp3	نام پانامہ پیپرز میں آئیں، بیرون ملک جائیدادوں کا کوئی جواز پیش نہ کر سکیں۔	نام پنامہ پیپرز میں آئیں بیرونے ملک جائدادوں کا کوئی جواز بیشھ نہ کر سکیں
common_voice_ur_38436139.mp3	تمہیں اس دن پر رونا چاہئے جو تم نے نیکی کے بغیر گزار دیا	تمہیں استٹ پا رونا چاہ ہیہ جب تو نے نے کلی کے بغیر گزار دیا
common_voice_ur_38425738.mp3	نہ کھڑکی کا پنجابی میں اس صورت حال کے بیان کے لیے ایک لفظ ہے۔	ناک ہرک ک پنجابی میں ایس صورتحار کے بایان کیلیے ایک رفث ہے
common_voice_ur_38426539.mp3	میرا اپنا خیال ہے کہ شہباز شریف کو انتخابی مہم خود ہی چلانی پڑے گی۔	میرا اپناخیال ہے کہ شہباز شریف کو انتخاوی موہم خدی چلانی پڑے گی
common_voice_ur_31824302.mp3	کامن ویلتھ گیمز پاکستان اور ملائیشیا ہاکی ٹیم کا میچ ایک ایک گول سے برابر	کومن ویلتھ گیمز پاکستان اور ملیشیہ ہاقی ٹیم کا میچ ایک ایک بول سے برابر
common_voice_ur_31959366.mp3	آخر نتیجہ یہ نکالا کہ سفید جھاگ یقینا کچھ نمکیات کی وجہ سے ہوگی	آخری نتیجہ یہ نکلا کہ سفیہ جھا یقینت کچھ دبکیات کی وجاسے ہو گی
common_voice_ur_31823979.mp3	جو چراغ لے کر بھی ڈھونڈو تو شاید ہی پورے اسلام آباد میں ملے ۔	جو چراگ لیکھ کر بھی ڈھونڈو تو شاید ہی پورے اسلام باد میے ملے
common_voice_ur_31824308.mp3	دن میں جذب کی گئی کاربن ڈائی آکسائیڈ کے مقابلے میں بہت کم ہوتا ہے	دن می جضب کی گئی کاربن ڈائی آکسائڈ کے مکابلے میں بہت کم ہوتا ہے
common_voice_ur_31979877.mp3	پھر دادا جی نے جھاڑا کہ اتنی مسلمانی بھی اچھی نہیں ابھی میں ہوں ناں باریش گھر میں	پھنر دوازہ جینں جھاڑا کے اتنی مسلمانی بھی اچھی نہیں بھی میںہون نا باریش گھر میں
common_voice_ur_38441994.mp3	اس کے بعد وہ اس سوال پر غورکرتا ہے کہ یہاں مذہب اسے کیا رہنمائی دیتا ہے۔	اس کے بعد وہ اسسوال پر غور کرتا ہےکہ یہاں مضحب اسے کیا رہنومائی دیتا ہے
common_voice_ur_38459290.mp3	اس کا سادہ مطلب یہ ہے کہ پاکستان کے مادی اور دنیادی مفادات کا تقاضا کیا ہے؟	اس کا صادہ مطلب ی رہے کہ پاکستان کی معدی اور دنیاوی مفدات کا تگاظہ کیا ہیں
common_voice_ur_38442796.mp3	اسی خاندان کا ایک اور نوجوان اس حوالے سے زیادہ تیز اور جارحانہ خیالات کا حامل ہے۔	اسی خنضان کا ایک ور مجوان اایس صوارس ظحدد تیز اور جہرحانا خیار ارت کا حمل ہے
common_voice_ur_31987801.mp3	بلکہ سائنس دانوں کو ایک طویل ارضیاتی عمل کی ڈرامائی مشاہدی کا موقع میسر آرہا ہی۔	بلکہ سائنز دانوں کو ایک قویل ارزیاتی عمل کی ڈرامائی مشاشدی کا موقا میںسر آرہا ہ
common_voice_ur_38466999.mp3	نوازشریف صاحب کے بر خلاف، ان کا ہدف سیاست اور حکومت نہیں، صرف حکومت ہے۔	نواشی صعب کی پرخلاف کٹ کا حدت سیاست حکومت نہیں سر حکومت ہے
common_voice_ur_31809522.mp3	کچھ اورشواہد کے مطابق ڈپریشن اور دل کی بیماریوں ممکن تعلق پایا جاتا ہے	کچھ اور شواحد کے متابق ڈپریشن اور دل کی بیمانیا مہمکن تعلق پایا جاتا ہے
common_voice_ur_32005456.mp3	کہ رائج الوقت قانون اور عدالتوں کی توہین کے امکانات پیدا ہو جاتے ہیں	کرائیجال وقت کہنون و ردالتوں کی تہین کے مکنات پیدا ہو جاتے ہیں
common_voice_ur_31836682.mp3	اور ہمارا ایمان ہے کہہ چاہ کوئی بھی مسئلہ ہو اس حل ر موجود ہے	اور ہمارا ایمان ہے کہ چاپ کوئی بھی مسئلہ ہو اس حل رے موجود ہے
common_voice_ur_38412139.mp3	اس کی ابتدا میں پاکستان کے آئین کی بنیاد، قرارداد مقاصد کی صدائے بازگشت سنائی دیتی ہے۔	اسکی اپتداممیں پاکستان کی آئن کی پنیاد کڑاڑ تاد مقاحصد کی سد آئے پر زقشت سنائی دیتی ہے
common_voice_ur_31824479.mp3	فیملی پلاننگ پالیسی میں تبدیلی کے بعد بھی چین میں شرح آبادی مسلسل کم ہو رہی ہے	فیملی پلیننگ پالیسی میں تبدیلی کے بعد دی چین میں شرہح بادم سلسل کم ہو رہی ہے
common_voice_ur_33913257.mp3	نہ ہماری سیاسی کلاس‘ نہ کوئی اور اس بارے میں سوچنے کی زحمت کرتا ہے۔	نا ہماری سیاسی قلاص نہ کوئی اور اس بارے میں سوچنے کی ظحمت کرتا ہے
common_voice_ur_31324375.mp3	ریٹائرمنٹ کے بعد اکثر لوگ اپنے وقت کا زیادہ تر حصہ گھر پر گذارتے ہیں	ریٹائمنڈ کے بعد اکصر لوگ اپنے وق کا زیادہ طرحصہ گھر پر گزارتے ہیں
common_voice_ur_31996214.mp3	یورپا فٹبال لیگ کوارٹر فائنل میں رسنل اور ماسکو کی ٹیموں کا پلڑا برابر	یورپا فٹوارلیگ فاٹر فائنل میں ریسکر ماس کواک ٹیمو کا پنربرابے
common_voice_ur_35150423.mp3	پیارے، تجھے دیکھے اک زمانہ دیکھو کہ سب عزیز و اقارب خاک میں چلے گئے۔	پیارے تجھے دیکھی اکزمانان دیکھو کہ سب عظیز و آکھاری بخاق مں چلے کہے
common_voice_ur_31793839.mp3	ڈاکٹر صاحب صاحبہ نے ماسک نھے لگائے کیا انکو کرونا کچھ نھی کھتا باقی سن نے ماسک لگایا ھے	ڈاکٹر صحب صاحبا نے ماسک نہیں لگے گا ان کو کرونا کچھ نہیں کہتا پاکستان نہیں ماسک لگایا ہے
common_voice_ur_38468343.mp3	میرا خیال ہے کہ آنے والے ماہ و سال میں، اگر یہ تاثر بدلتا ہے۔	میرا خیال ہے کہ آنے والے ماحو سال میں اگر یہ تاصر بدلتا ہے
common_voice_ur_38411583.mp3	اس لئے اس سال کی بارشیں آسمانوں کی طرف سے نعمت کے طور پہ برس رہی ہیں۔	اس لیے سال کی بارشیا اسمانوں کی طرف سے نیمت کے توپہ برحث رہی ہے
common_voice_ur_31837367.mp3	جیسے جنگلات اور باغات کے حسن کا فرق جو انسان خود ترتیب دیتا ہے	جیسے جنگلات اور باغات کہ حتن کا فرق جو انسان خود ترتیب دیتا ہے
common_voice_ur_38468466.mp3	نااہلی کا ایک وقت ہوتا ہے لیکن یہاں تو مستقل کیفیت بنتی جا رہی ہے۔	نا احلی کا ایک وقت ہوتا ہے لیکن چہاں تو مستقل قیصیت بنتی جا رہی ہے
common_voice_ur_31998322.mp3	پولیس کو ناکام بھی اس لیئے کیا جاتا ہے تاکہ پولیس کی جگہ انہیں اختیارات ملیں	پولیس کو ناکام کی ایکہری ل یک ی دداید آگے پلی ی جگا ہونے اختیارات مڑے
common_voice_ur_31984781.mp3	شہر سے دور ہونے کے باعث یہاں گاڑیوں کی آمدورفت بہت کم ہوتی ہے ۔	شہر تے دور ہونے گے بیرجیاں گاڑیوں کی آم درا بہت کم ہوتی ہے
common_voice_ur_38429772.mp3	پاکستان کو دیکھنا ہے کہ اس نے اپنے مفاد کا تحفظ کیسے کر نا ہے۔	پاکستان کو دیکھنا ہے کہ اس نے اپنے مفاد کا تحخوج کیسے کرنا ہے
common_voice_ur_31793978.mp3	کرس میک ریلی ارجنٹائن کے فاتح تیرہ برس بعد ورلڈ ریلی چیمپئن جیتنے والے پہلے برطانوی	کرس میک ریلی ارچنٹیم کیفاتیں تیرابر اسباد ویلٹ ریلی چیمپئین جیتنے والے پہلے برتانگی
common_voice_ur_31958338.mp3	جیمی کہتی ہیں اس بات کی واضح شواہد موجود ہیں پلیٹ دو حصوں میں ٹوٹ رہی ہی۔	جیمی قیحتی ہے اس بات ہی وزار شواہد موجود ہیں پلیٹ دو حصوں میں ٹوٹ رہی ہے
common_voice_ur_31954191.mp3	تو پھر کپتان کوئی بھی ہو ، مثبت نتائج کی فراوانی نہیں رک سکے گی	تو پھر کپتان کوئی بھی ہو مضبد مطائچ کی فراوانی نہیں رک سکے گی
common_voice_ur_38429382.mp3	پارلیمان کی منظوری سے یہ صحیح معنوں میں ایک قومی بیانیہ بن پا ئے گا۔	پارلیمان کی منضوری سے یہ صاحی معنوں میں ایک قومی بیانیاہ بند پائے گا
common_voice_ur_31980021.mp3	اس تبدیلی کی تعریف نہیں کر سکا وہ یہ بتانے میں بھی ناکام ہے	پس تبدیلی کی تاریف نہیں کڑ سقا وو گئ بتایا بتانے میں ہی ناکام ہے
common_voice_ur_38446912.mp3	اس بنیاد کا اثر زائل ہونے کی بجائے چھاپ کی مانند آئندہ نسلوں پہ ثبت ہوتا گیا۔	ایسپنیاد کا اصر صائل ہونے کی بجائےک چھاپ کی مانند آئندا نسلوں پس سبد ہوتا گیا
common_voice_ur_31982209.mp3	گندم کی برمدی قیمتیں بھی بڑھ گئیں جس کی وجہ سے ارجنٹائن میں پیداواری کمی ہے	گندوم کی برندی قیمتیں بھی بھڑ گئی جس کی وجہ سے آرجنٹائن میں پیداواری ہی کمی ہےں
common_voice_ur_41153804.mp3	انتخاب کی رات دھرنے میں غلام سرور خان ان کے دائیں کندھے سے کندھا ملائے کھڑے تھے۔	انتخاب کے رات دھڑنے میں خنام صرورخان انکی دائیں کندےس قنداہ ملائع کھڑے تھے
common_voice_ur_41103280.mp3	میں سوچنے پہ مجبور ہوا کہ یہ ادارہ نہ ہوتا تو مریض کہاں جاتے؟	میں سوچنے ف مجبور ہوا کہ یہ ریادانا ہطا تو مجیز کہاں چاکتے
common_voice_ur_38461728.mp3	شیطان کا رویہ اختیار کرنے والے انسانوں سے اللہ تعالیٰ ناراض ہو جاتے ہیں	شیطان کرویا اختیار کرنے والے انسان و سیالا طعالع نراز ہو جاتے ہیں
common_voice_ur_41108530.mp3	حساس علاقوں میں تیل گیس کے ذخائر کی تلاش کیلئے سیکیورٹی اہلکار بڑھانے کا منصوبہ	حساس علاکو میں ٹیل گیس کے زخائر کی تلاش کےلیے سکیوٹیا علکار بڑانے کا منصوفہ
common_voice_ur_41108730.mp3	بیرونی ممالک میں پناہ لینے والے صحافیوں پہ ایک نئے حملے کا آغاز کیا گیا	بیرونی ممالک میں پنا لی نے والے صافیوں پہیک نئے حملے کاآغاز کیا گیا
common_voice_ur_38409889.mp3	اس مدرسے کے مشاہدات لوگ اگر سنیں توحیران ہوں کہ ایک مدرسہ ایسا بھی ہو تا ہے۔	اس مدری صے کے مشاعدات لوگو اگر سنے توحران ہو کہ ایک مدریسہ ایسا بھی ہوتا ہے
common_voice_ur_31841558.mp3	لیکن اللہ تعالیٰ کی یہ دنیا صرف ان مادی احوال تک محدود نہیں ہے	لیکن اللہ تعالا کی یہ دنیا صرف ان مادی احوال تک مہدوط نہیں ہے
common_voice_ur_38465700.mp3	ان کے چھ سات کے جوہری ذخیرے کے مقابلے میں ہمارے پاس کہیں زیادہ ایٹمی قوت ہے۔	اینک ٹھے سات کے جوہری ظقیرے کے مقابلمں ہمارے پاس کہیں زیادہ ایٹنی قوت ہے
common_voice_ur_38415641.mp3	بائیک واش کرتے وقت کوشش کرکے میٹر یا ہیڈ لایٹ کی جو وائیرنگ ہے اس پر کم واٹر یوز کرو	بائیک واش کرتے وقت کوشش کرکے میٹر یا ہئڈلائنٹ کی جو وائرنگ ہے اس پر کم غارڈر یوس کرو
common_voice_ur_31813874.mp3	تو اب آ پ کو اس بارے میں پریشان ہونے کی ضرورت نہیں ہے	تو اپب آپ کو اس بارے میں پریشان ہونے کی ضغط نہیں ہیں
common_voice_ur_31813875.mp3	ماہرین کا خیال ہے کہ پھل اور سبزیاں انسانی خوراک کا لازمی جز ہونی چاہئیں	ماہرین کا خیال ہے کہ پھل اور سب سیہ انسانی خراق کا لازمی دوسر ہونی چاہیےں
common_voice_ur_38504470.mp3	شردھا کپور نے بوائے فرینڈ کو فرحان اختر کے ساتھ کام کرنے سے روک دیا	شادہ کپ اور نےں بائ فرنٹس کو فرحان اخدر کے ساد کام کرنے سے روک دیا
common_voice_ur_32008935.mp3	ان کا کام سیاست نہیں، بلکہ سیاست دانوں کو دین کی رہنمائی سے آگاہی ہے	ان کا کام سیاست نہیں ملک کہ سیاست دانوں کو دین کی رہنومائی سے آگائی ہے
common_voice_ur_31946187.mp3	درد کی شدت اب سہی نہیں جاتی اس لیے آرام کرنا چاہتا ہوں۔	درد کی شدر اب سحنئی جاتی اسلی عرام کرنا چاہتھا ہوں
common_voice_ur_31814061.mp3	مسلمان ممالک مل کر بھی شام کو خود سے سبق نہیں سکھا سکتے	مسلمان ممالک معل کر پی شام کو خد سے سبق نہیں سکھا سکتے
common_voice_ur_31984278.mp3	درد کی شدت اب سہی نہیں جاتی اس لیے آرام کرنا چاہتا ہوں	دید کی شدحت عب سحی نئی جاتی اس لیے آرام کرنا چاتا ہوں
common_voice_ur_38484846.mp3	دوسرے سے مختلف، انہیں کچھ زیادہ توجہ، دیکھ بھال کی ضرورت رہتی ہے۔	دوسرے سے مختلف ونے کچھ زیادہ توججہ دیک وال کی ظررت رہتی ہے
common_voice_ur_31967596.mp3	ایس ای سی پی نے پبلک فرنگ ریگولیشن میں ترامیم متعارف کروا دیں	ایس ائیسی پی نے پابلک فرنگ ریگلیشن میں تارامی متارف کرواتی ہے
common_voice_ur_31845898.mp3	درمدات کے باوجود ٹماٹر پیاز کی قیمتیں بلند ترین سطح پر پہنچ گئیں	درامددرامدات کے باو جود ٹما ٹرفیاس کی قیمتیبنترین سطعب پر فوچ گئی
common_voice_ur_31978440.mp3	گلاب اور چنبیلی کے پھولوں کا نام ہم بچپن سے سنتے آ رہے ہیں	گلابور زمبیندی کے بھونوں کا نام ہم وجپنسے سنتیا رہے ہیں
common_voice_ur_31971394.mp3	پی ایس ایل تھری کے کامیاب انعقاد پر پوری قوم خوشی سے نہال	پی ایس ایل تھری کے کامیاب انیعقات پر پوری قوم کھوشی سے نحال
