path,sentence,seamless-large,whisper-large,whisper-medium,wav2vec2-urdu,whisper-small,alif_1,whisper-large_text,WER_whisper-large,whisper-medium_text,WER_whisper-medium,wav2vec2-urdu_text,WER_wav2vec2-urdu,whisper-small_text,WER_whisper-small,seamless-large_text,WER_seamless-large,WER_alif_1
common_voice_ur_38481128.mp3,وہ دوریا وہ ہی فاصلے,"[('وہ', 0.6165107488632202), ('دور', 0.9015320539474487), ('یا', 0.5076301097869873), ('وہی', 0.8013452291488647), ('فاصلے', 0.49892333149909973)]","[('وہ', 0.9998101592063904), ('دور', 0.9937576353549957), ('یا', 0.9995938539505005), ('وہی', 0.9806995391845703), ('فاصلے', 0.9224980473518372)]","[('وہ', 0.9716575145721436), ('دوریا', 0.926886777083079), ('وہی', 0.9433318078517914), ('فاصلے', 0.7481688857078552)]","[('وہ', 0.9997344613075256), ('دوریا', 0.9758251309394836), ('وہی', 0.9955863952636719), ('فاصلے', 0.9960041046142578)]","[('وہ', 0.616021990776062), ('دوریا', 0.8482139309247335), ('وہی', 0.8058437705039978), ('فاسلے', 0.8311677575111389)]",وہ دوریا وہی وہی فاصلے,وہ دور یا وہی فاصلے,0.6,وہ دوریا وہی فاصلے,0.4,وہ دوریا وہی فاصلے,0.4,وہ دوریا وہی فاسلے,0.6,وہ دور یا وہی فاصلے,0.6,0.4
common_voice_ur_32053598.mp3,جسکے باعث اسے پھلنے پھولنے کا موقع غیر ارادی طور پر بھی ملتا رہتا ہے,"[('اس', 0.08145571500062943), ('کے', 0.1952727735042572), ('بعد', 0.43519651889801025), ('وہ', 0.1276036500930786), ('اپنے', 0.04984898865222931), ('والد', 0.033476948738098145), ('کے', 0.2729443311691284), ('ساتھ', 0.2957859933376312), ('ایک', 0.07055731117725372), ('ہوٹل', 0.017664192244410515), ('میں', 0.6383093595504761), ('رہائش', 0.05387232080101967), ('پذیر', 0.6319411396980286), ('ہو', 0.11604408919811249), ('گئے۔', 0.5292912870645523)]","[('موسیقی', 0.7494550049304962)]","[('ہمارے', 0.3266027830541134), ('بارے', 0.18674926459789276), ('میں', 0.8)]","[('اا', 0.996314287185669)]","[('اپنے', 0.12039404176175594), ('بھرکتا', 0.3310067858546972), ('ہے', 0.8)]",اا بھرکتا میں وہ اپنے والد کے ساتھ ایک ہوٹل میں رہائش پذیر ہو گئے۔,موسیقی,1.0,ہمارے بارے میں,1.0,اا,1.0,اپنے بھرکتا ہے,0.9333333333333333,اس کے بعد وہ اپنے والد کے ساتھ ایک ہوٹل میں رہائش پذیر ہو گئے۔,1.0,1.0
common_voice_ur_41169037.mp3,اقتدارکے لیے سیاست، اگر خیر کی خواہش دل میں ہو تو مباح ہے۔,"[('اقتدار', 0.7303388714790344), ('کے', 0.5547108054161072), ('لیے', 0.6172436475753784), ('سیاست', 0.7830204963684082), ('اگر', 0.7905629873275757), ('خیر', 0.7189927697181702), ('کی', 0.8238077759742737), ('خواہش', 0.8059026598930359), ('دل', 0.7550534009933472), ('میں', 0.8039159774780273), ('ہو', 0.7531086802482605), ('تو', 0.8970487713813782), ('مبہم', 0.09816527366638184), ('ہے۔', 0.7532216608524323)]","[('اقتدار', 0.852024257183075), ('کے', 0.9856621623039246), ('لئے', 0.9920055866241455), ('سیاست', 0.9949617783228556), ('اگر', 0.995088001092275), ('خیر', 0.6164685090382894), ('کی', 0.7982027530670166), ('فہش', 0.8742414315541586), ('دل', 0.9747069776058197), ('میں', 0.97450190782547), ('ہو', 0.5508997440338135), ('تو', 0.9516565799713135), ('مباہ', 0.7861270904541016), ('ہے', 0.8)]","[('ارقدار', 0.8469610810279846), ('کے', 0.9230514168739319), ('لئے', 0.9459947148958842), ('سیاست', 0.9842280149459839), ('اگر', 0.9866666595141093), ('خیر', 0.6916702191034952), ('کی', 0.7150901556015015), ('فہش', 0.8971015016237894), ('دل', 0.9745803475379944), ('میں', 0.8907304406166077), ('ہو', 0.5722594261169434), ('تو', 0.8730438947677612), ('مباہ', 0.8506465554237366), ('ہے', 0.8)]","[('اقتدار', 0.9916463494300842), ('کے', 0.9989888668060303), ('لئے', 0.9517930746078491), ('سیاست', 0.9861019253730774), ('اگر', 0.9861892461776733), ('خیر', 0.997317373752594), ('کی', 0.9366691708564758), ('خواحش', 0.9101672768592834), ('دل', 0.9794483184814453), ('میں', 0.9856551289558411), ('ہوتوں', 0.9695083498954773), ('مفا', 0.999732255935669), ('ہے', 0.9958156943321228)]","[('اقتدار', 0.8479780703783035), ('کے', 0.747223436832428), ('لیے', 0.819319506486257), ('سیاست', 0.9911226630210876), ('اگر', 0.942386786142985), ('خیر', 0.4689841568470001), ('کی', 0.4224858283996582), ('افہشتل', 0.6460233380397161), ('میں', 0.9802070260047913), ('ہوتا', 0.7200163801511129), ('مبار', 0.7907032370567322), ('ہے', 0.8)]",اقتدار کے لئے سیاست اگر خیر کی فہش دل میں ہو تو مباہ ہے,اقتدار کے لئے سیاست اگر خیر کی فہش دل میں ہو تو مباہ ہے,0.5384615384615384,ارقدار کے لئے سیاست اگر خیر کی فہش دل میں ہو تو مباہ ہے,0.5384615384615384,اقتدار کے لئے سیاست اگر خیر کی خواحش دل میں ہوتوں مفا ہے,0.6923076923076923,اقتدار کے لیے سیاست اگر خیر کی افہشتل میں ہوتا مبار ہے,0.6923076923076923,اقتدار کے لیے سیاست اگر خیر کی خواہش دل میں ہو تو مبہم ہے۔,0.3076923076923077,0.5384615384615384
common_voice_ur_38447918.mp3,کیا دبدبۂ نادر کیا شوکت تیموری,"[('کیا', 0.413200318813324), ('دبدبا', 0.4080512672662735), ('نادیر', 0.46621981263160706), ('کیا', 0.3287428244948387), ('شوکت', 0.5208235532045364), ('تھی', 0.3269382640719414), ('مودی', 0.38497280329465866)]","[('کیا', 0.8175927698612213), ('دب', 0.9130541682243347), ('دبا', 0.5480183660984039), ('نازل', 0.8369622429211935), ('کیا', 0.6449423730373383), ('شکت', 0.6969967782497406), ('سے', 0.8159405589103699), ('مولی', 0.8)]","[('یہ', 0.18654149025678635)]","[('کیا', 0.9952918887138367), ('دبدبا', 0.9985634684562683), ('عنادر', 0.9684932827949524), ('کیا', 0.9512009024620056), ('چھوکت', 0.9799253344535828), ('طےمون', 0.934402346611023)]","[('یا', 0.4161435514688492), ('دبتبہ', 0.6150959968566895), ('نادیت', 0.5865862891077995), ('یا', 0.8447041511535645), ('چورکت', 0.4802735187113285), ('سے', 0.3525664806365967), ('مولی', 0.8)]",کیا دبدبا عنادر کیا چھوکت طےمون سے مولی,کیا دب دبا نازل کیا شکت سے مولی,1.0,یہ,1.0,کیا دبدبا عنادر کیا چھوکت طےمون,0.6666666666666666,یا دبتبہ نادیت یا چورکت سے مولی,1.0,کیا دبدبا نادیر کیا شوکت تھی مودی,0.6666666666666666,1.0
common_voice_ur_33606034.mp3,لیکن اس بار میں نے سنا تھا کہ اسے کراچی والے نہیں کھلائیں گے اس لیے پوچھا,"[('لیکن', 0.7945079207420349), ('اس', 0.8418192863464355), ('بار', 0.7649141550064087), ('میں', 0.7669179439544678), ('نے', 0.806300163269043), ('سنا', 0.8161547780036926), ('تھا', 0.7878048419952393), ('کہ', 0.7821340560913086), ('اسے', 0.800661712884903), ('کراچی', 0.818447470664978), ('والے', 0.7730904817581177), ('نہیں', 0.608237087726593), ('کھلائیں', 0.7385521531105042), ('گے', 0.8067174553871155), ('اس', 0.7782303094863892), ('لئے', 0.43767213821411133), ('پوچھا', 0.7802717089653015)]","[('لیکن', 0.9980555375417074), ('اس', 0.999824583530426), ('بار', 0.9928861260414124), ('میں', 0.9998903274536133), ('نے', 0.9999847412109375), ('سنا', 0.9980775415897369), ('تھا', 0.981025904417038), ('کہ', 0.9985200762748718), ('اسے', 0.9992724061012268), ('کراچی', 0.999372273683548), ('والے', 0.995649665594101), ('نہیں', 0.9999589920043945), ('کھلائیں', 0.9994738459587097), ('گے', 0.8463130593299866), ('اس', 0.9998502731323242), ('لیے', 0.9998007416725159), ('پوچھا', 0.9616892635822296)]","[('لیکن', 0.8498500386873881), ('اس', 0.991320788860321), ('بار', 0.6555011570453644), ('میں', 0.981684148311615), ('نے', 0.9882001876831055), ('سونا', 0.9457937081654867), ('تھا', 0.8782880902290344), ('کہ', 0.37384313344955444), ('اسے', 0.9246823489665985), ('کراجی', 0.9583620031674703), ('والے', 0.7516037821769714), ('نہیں', 0.9953291416168213), ('کھلائیں', 0.8851824641227722), ('گے', 0.922959566116333), ('اس', 0.9908542633056641), ('لئے', 0.9098140597343445), ('پوچھا', 0.8506110906600952)]","[('لیکن', 0.9996700286865234), ('اضبھار', 0.9968960285186768), ('میں', 0.8864593505859375), ('نے', 0.9252983927726746), ('سنا', 0.9712647795677185), ('تھا', 0.9627338647842407), ('کہ', 0.9913932085037231), ('اسے', 0.9991226196289062), ('کراچی', 0.9922950267791748), ('والیں', 0.9906688928604126), ('نہیں', 0.9500596523284912), ('کھلائیں', 0.9918856620788574), ('گے', 0.9855122566223145), ('اس', 0.969594419002533), ('لئے', 0.9997192025184631), ('پوچھا', 0.9821901917457581)]","[('لیکن', 0.6904488106568655), ('اس', 0.9890250563621521), ('بر', 0.618331640958786), ('میں', 0.9409671425819397), ('نے', 0.9997263550758362), ('سنا', 0.922471821308136), ('تھا', 0.8105830252170563), ('کہ', 0.7558804750442505), ('اسے', 0.8711703717708588), ('کراچی', 0.9213468581438065), ('والے', 0.841219574213028), ('نہیں', 0.9839181900024414), ('کھلائیں', 0.9580219149589538), ('گے', 0.8531230688095093), ('اس', 0.9393713474273682), ('لیے', 0.8329377969106039), ('پوچھا', 0.9129806160926819)]",لیکن اس بار میں نے سنا تھا کہ اسے کراچی والے نہیں کھلائیں گے اس لیے پوچھا,لیکن اس بار میں نے سنا تھا کہ اسے کراچی والے نہیں کھلائیں گے اس لیے پوچھا,0.0,لیکن اس بار میں نے سونا تھا کہ اسے کراجی والے نہیں کھلائیں گے اس لئے پوچھا,0.17647058823529413,لیکن اضبھار میں نے سنا تھا کہ اسے کراچی والیں نہیں کھلائیں گے اس لئے پوچھا,0.23529411764705882,لیکن اس بر میں نے سنا تھا کہ اسے کراچی والے نہیں کھلائیں گے اس لیے پوچھا,0.058823529411764705,لیکن اس بار میں نے سنا تھا کہ اسے کراچی والے نہیں کھلائیں گے اس لئے پوچھا,0.058823529411764705,0.0
common_voice_ur_38469726.mp3,کیا پوچھے ہے بر خود غلطیہائے عزیزاں,"[('کیا', 0.8004623055458069), ('پوچھتا', 0.8269753456115723), ('ہے', 0.69629967212677), ('بر', 0.6484491229057312), ('خود', 0.5572455525398254), ('غلطیائے', 0.4896029680967331), ('عزیزہ', 0.5777064263820648)]","[('کیا', 0.9697958827018738), ('پوچھتا', 0.970430592695872), ('ہے', 0.9717040061950684), ('برخود', 0.9888513684272766), ('غلطی', 0.9441232979297638), ('آئے', 0.9991233348846436), ('عزیزاں', 0.7060240308443705)]","[('کیا', 0.8971013128757477), ('پوچھتا', 0.8550912042458853), ('ہے', 0.7722436189651489), ('برخود', 0.9273442625999451), ('غلطی', 0.9033814966678619), ('آئے', 0.9408277670542399), ('ازیزہ', 0.663327157497406)]","[('کیاپ', 0.9997331500053406), ('پوچتا', 0.9609143733978271), ('ہے', 0.9815358519554138), ('بر', 0.9993047714233398), ('خود', 0.9826589226722717), ('غلتی', 0.9843906760215759), ('یائے', 0.957228422164917), ('ازیز', 0.9696218371391296), ('آر', 0.9501286745071411)]","[('برخود', 0.7199529819190502), ('غلطی', 0.6908748969435692), ('آئے', 0.8579828143119812), ('ازیزہ', 0.5535791367292404)]",کیا پوچھتا ہے برخود غلطی آئے یائے ازیز آر,کیا پوچھتا ہے برخود غلطی آئے عزیزاں,0.5714285714285714,کیا پوچھتا ہے برخود غلطی آئے ازیزہ,0.7142857142857143,کیاپ پوچتا ہے بر خود غلتی یائے ازیز آر,0.8571428571428571,برخود غلطی آئے ازیزہ,1.0,کیا پوچھتا ہے بر خود غلطیائے عزیزہ,0.42857142857142855,1.0
common_voice_ur_32044393.mp3,لیکن اج اسے پولیس سے,"[('لیکن', 0.7962530851364136), ('آج', 0.7751426100730896), ('اسے', 0.8259729743003845), ('پولیس', 0.8275614380836487), ('سے', 0.8079381287097931)]","[('لیکن', 0.9916283289591471), ('آج', 0.9975142478942871), ('اسے', 0.9998273551464081), ('پولیس', 0.9119296669960022), ('سے', 0.8)]","[('لیکن', 0.9575736125310262), ('آج', 0.883676141500473), ('اسے', 0.9916361570358276), ('پولیس', 0.8153992891311646), ('سے', 0.8)]","[('لیکن', 0.9942175149917603), ('آج', 0.9982384443283081), ('اسے', 0.9915525913238525), ('پولیس', 0.9984939694404602), ('سے', 0.9856060147285461)]","[('لیکن', 0.8326257268587748), ('آج', 0.8331702351570129), ('اسے', 0.9193592667579651), ('پولیس', 0.8174402713775635), ('سے', 0.8)]",لیکن آج اسے پولیس سے,لیکن آج اسے پولیس سے,0.2,لیکن آج اسے پولیس سے,0.2,لیکن آج اسے پولیس سے,0.2,لیکن آج اسے پولیس سے,0.2,لیکن آج اسے پولیس سے,0.2,0.2
common_voice_ur_41142351.mp3,زائرہ وسیم بھی انزائٹی اور ڈپریشن کے شکار افراد میں شامل,"[('ظاہری', 0.3797226846218109), ('وسیع', 0.6477189660072327), ('بھی', 0.30200546979904175), ('اینزائٹی', 0.6098172515630722), ('اور', 0.7212119102478027), ('ڈپریشن', 0.7703239917755127), ('کے', 0.7120193541049957), ('شکار', 0.8094371855258942), ('افراد', 0.7891466021537781), ('میں', 0.7251183688640594), ('شامل', 0.7099736034870148)]","[('��اہرہ', 0.9420132835706075), ('وسیب', 0.9789916674296061), ('بھی', 0.9677522778511047), ('انزائٹی', 0.9907320141792297), ('اور��پریشن', 0.9978633948734829), ('کے', 0.9965121150016785), ('شکار', 0.9975539843241373), ('افراد', 0.9216494113206863), ('میں', 0.6853704452514648), ('شامل', 0.8)]","[('زائرہ', 0.7863717675209045), ('وصیب', 0.8051000237464905), ('بھی', 0.9546633362770081), ('انزائیٹی', 0.7812487582365671), ('اور', 0.9900839328765869), ('دپریشن', 0.975545871257782), ('کے', 0.8629772067070007), ('شکار', 0.985805074373881), ('افراد', 0.919220358133316), ('میں', 0.37521225214004517), ('شامل', 0.8)]","[('زائیرا', 0.9996023774147034), ('وسیب', 0.9997316598892212), ('بھی', 0.9653324484825134), ('انزائیٹی', 0.9761165380477905), ('اور', 0.9996156096458435), ('ڈیپریشن', 0.974707305431366), ('کے', 0.987790048122406), ('شکار', 0.994096040725708), ('اخراد', 0.987875759601593), ('شامیل', 0.9943986535072327), ('میں', 0.9803746342658997), ('شامل', 0.9946755766868591)]","[('زائرہ', 0.7731095105409622), ('وصیب', 0.7602444589138031), ('بھی', 0.6310913562774658), ('انزائیٹی', 0.7654808610677719), ('اور', 0.9148507714271545), ('دپریشن', 0.9389196038246155), ('کے', 0.8464459776878357), ('شکار', 0.8324637611707052), ('افراد', 0.7923167124390602), ('میں', 0.24106724560260773), ('شامل', 0.8)]",زائرہ وسیب بھی انزائیٹی اور دپریشن کے شکار افراد میں شامل شامل,��اہرہ وسیب بھی انزائٹی اور��پریشن کے شکار افراد میں شامل,0.36363636363636365,زائرہ وصیب بھی انزائیٹی اور دپریشن کے شکار افراد میں شامل,0.2727272727272727,زائیرا وسیب بھی انزائیٹی اور ڈیپریشن کے شکار اخراد شامیل میں شامل,0.5454545454545454,زائرہ وصیب بھی انزائیٹی اور دپریشن کے شکار افراد میں شامل,0.2727272727272727,ظاہری وسیع بھی اینزائٹی اور ڈپریشن کے شکار افراد میں شامل,0.2727272727272727,0.36363636363636365
common_voice_ur_38409638.mp3,ناتوانی سے حریف دم عیسی نہ ہوا,"[('نااہلی', 0.26995715498924255), ('سے', 0.46130209043622017), ('حریف', 0.7652400135993958), ('دم', 0.8121850490570068), ('عیسی', 0.9165112674236298), ('نہ', 0.505839616060257), ('ہوا', 0.7452977895736694)]","[('ناتوانی', 0.999400794506073), ('سے', 0.9937348961830139), ('حریف', 0.966598371664683), ('دم', 0.9747832715511322), ('عیسی��', 0.9340896010398865), ('نہ', 0.8), ('ہوا', 0.8)]","[('ناتوانی', 0.9350806474685669), ('سے', 0.9396944046020508), ('حریف', 0.8147282501061758), ('دم', 0.6625296324491501), ('عیسی��', 0.663401241103808), ('نہوہ', 0.8755006790161133)]","[('نہ', 0.9997224807739258), ('توائینی', 0.953819215297699), ('سے', 0.9968373775482178), ('حیریف', 0.9702200889587402), ('ڈم', 0.9588243961334229), ('ایصا', 0.9966610074043274), ('نا', 0.9997261762619019), ('ہوا', 0.9927502274513245)]","[('نات', 0.7112848907709122), ('وانی', 0.8418311476707458), ('سے', 0.7632619142532349), ('حریف', 0.6883992652098337), ('دم', 0.9721842110157013), ('ایسانہ', 0.6143077984452248), ('ہوا', 0.8)]",ناتوانی سے حریف دم عیسی�� نہ ہوا ہوا,ناتوانی سے حریف دم عیسی�� نہ ہوا,0.14285714285714285,ناتوانی سے حریف دم عیسی�� نہوہ,0.42857142857142855,نہ توائینی سے حیریف ڈم ایصا نا ہوا,0.8571428571428571,نات وانی سے حریف دم ایسانہ ہوا,0.5714285714285714,نااہلی سے حریف دم عیسی نہ ہوا,0.14285714285714285,0.2857142857142857
common_voice_ur_38467545.mp3,عجب کیا گر مہ و پرویں مرے نخچیر ہو جائیں,"[('آج', 0.152580127120018), ('کیا', 0.29727306962013245), ('کرما', 0.6979965567588806), ('او', 0.3309069946408272), ('پر', 0.587975800037384), ('بھی', 0.4835553914308548), ('میرے', 0.4653296172618866), ('نخجیر', 0.20612705871462822), ('ہو', 0.402172327041626), ('جائیں', 0.641748309135437)]","[('عجب', 0.9003433982531229), ('کیا', 0.7070413827896118), ('گرمہ', 0.7962022349238396), ('اوپر', 0.9978590756654739), ('بھی', 0.9244581162929535), ('میرے', 0.877498726050059), ('نخجر', 0.9022999554872513), ('ہو', 0.9251436591148376), ('جائیں', 0.8)]","[('حجب', 0.6622369388739268), ('کیا', 0.7035125344991684), ('کرمہ', 0.7625811298688253), ('ہو', 0.9630330204963684), ('پر', 0.9434255063533783), ('بھی', 0.9868651926517487), ('میرے', 0.44658635059992474), ('نخچیر', 0.8581414937973022), ('ہو', 0.8451128602027893), ('جائے', 0.6817293167114258), ('ہیں', 0.8)]","[('اجب', 0.9977454543113708), ('کیا', 0.9997111558914185), ('قرما', 0.9545063972473145), ('اور', 0.9599007964134216), ('پروی', 0.8941649794578552), ('میرے', 0.9232446551322937), ('ناہچیر', 0.9664952754974365), ('ہو', 0.9559436440467834), ('جائے', 0.958419919013977), ('ہیں', 0.9752222299575806)]","[('حجب', 0.6994518339633942), ('کیا', 0.40855664014816284), ('کرمہوں', 0.8304474800825119), ('پھر', 0.8677764932314554), ('بھی', 0.9718973338603973), ('میرے', 0.8345820903778076), ('نحجر', 0.8095330148935318), ('ہو', 0.9073730707168579), ('جائے', 0.6740477681159973), ('ہیں؟', 0.8)]",حجب کیا قرما اوپر بھی میرے ناہچیر ہو جائے ہیں ہیں,عجب کیا گرمہ اوپر بھی میرے نخجر ہو جائیں,0.6,حجب کیا کرمہ ہو پر بھی میرے نخچیر ہو جائے ہیں,0.8,اجب کیا قرما اور پروی میرے ناہچیر ہو جائے ہیں,0.9,حجب کیا کرمہوں پھر بھی میرے نحجر ہو جائے ہیں؟,0.9,آج کیا کرما او پر بھی میرے نخجیر ہو جائیں,0.7,1.0
common_voice_ur_41174317.mp3,ائی ایم ایف نے اسلامی اصولوں کے تحت مالیاتی جائزے کی منظوری دے دی,"[('ای', 0.282674640417099), ('ایم', 0.6452710628509521), ('ایف', 0.8239578604698181), ('نے', 0.80231112241745), ('اسلامی', 0.8438662886619568), ('اصولوں', 0.6183233857154846), ('کے', 0.813274472951889), ('تحت', 0.8038400411605835), ('مالیاتی', 0.6545275449752808), ('جائزہ', 0.4946908950805664), ('کی', 0.7908768653869629), ('منظوری', 0.8205484747886658), ('دے', 0.6666507720947266), ('دی', 0.7850811183452606)]","[('ای', 0.9777583479881287), ('ایم', 0.9956816037495931), ('ایف', 0.9859239260355631), ('نے', 0.6897647976875305), ('اسلامی', 0.7950369517008463), ('حصولوں', 0.9620533287525177), ('کے', 0.2326812595129013), ('تحت', 0.8950915038585663), ('ملیاتی', 0.9201889038085938), ('جائزے', 0.9505246430635452), ('کی', 0.9996975660324097), ('منظوری', 0.9990409314632416), ('دے', 0.9798023104667664), ('دی', 0.8)]","[('ای', 0.7787759304046631), ('ایم', 0.7328911423683167), ('ایف', 0.9732892910639445), ('نے', 0.1888234168291092), ('اسلامی', 0.7276284992694855), ('اسلامی', 0.6241313616434733), ('سنو', 0.5318913459777832), ('کے', 0.29132601618766785), ('تحت', 0.6801059991121292), ('مریاتی', 0.7560872435569763), ('جائزے', 0.813451737165451), ('کی', 0.97879558801651), ('مندوری', 0.9070177227258682), ('دے', 0.8010922074317932), ('دی', 0.8)]","[('ای', 0.9589009881019592), ('ایم', 0.9997469782829285), ('ی', 0.999738872051239), ('نے', 0.9338011741638184), ('اسلامی', 0.9683696031570435), ('ائی', 0.9761742353439331), ('ایم', 0.9638627171516418), ('ایف', 0.977294921875), ('نے', 0.999734103679657), ('اصلامیہ', 0.9587391018867493), ('صولوں', 0.9240205883979797), ('کے', 0.927180290222168), ('طحد', 0.983744204044342), ('ماریاتی', 0.9813175797462463), ('جائزے', 0.9542421102523804), ('کی', 0.99717116355896), ('مندھوری', 0.9455917477607727), ('دیدھی', 0.9993762969970703)]","[('ایم', 0.4255662461121877), ('ایسلامی', 0.6506138920783997), ('اسلامی', 0.5622836401065191), ('اسلامی', 0.4999028444290161), ('اسولو', 0.5355158746242523), ('کے', 0.3947206437587738), ('تاہر', 0.6207331791520119), ('مجاتی', 0.7093203365802765), ('جائزے', 0.8314133137464523), ('کی', 0.9873906373977661), ('مندوری', 0.8603011220693588), ('دے', 0.8651586174964905), ('دی', 0.8)]",ای ایم ایف نے اسلامی ائی کے تحت نے کی کی منظوری دے دی جائزے کی مندھوری دیدھی,ای ایم ایف نے اسلامی حصولوں کے تحت ملیاتی جائزے کی منظوری دے دی,0.21428571428571427,ای ایم ایف نے اسلامی اسلامی سنو کے تحت مریاتی جائزے کی مندوری دے دی,0.35714285714285715,ای ایم ی نے اسلامی ائی ایم ایف نے اصلامیہ صولوں کے طحد ماریاتی جائزے کی مندھوری دیدھی,0.8571428571428571,ایم ایسلامی اسلامی اسلامی اسولو کے تاہر مجاتی جائزے کی مندوری دے دی,0.5,ای ایم ایف نے اسلامی اصولوں کے تحت مالیاتی جائزہ کی منظوری دے دی,0.14285714285714285,0.5714285714285714
common_voice_ur_41161690.mp3,وہ کام کرنےجارہےہیں,"[('وہ', 0.7984089851379395), ('کام', 0.8181687593460083), ('کرنے', 0.7403206825256348), ('جا', 0.624085009098053), ('رہا', 0.8295007348060608), ('ہے', 0.7678959369659424)]","[('وہ', 0.9989268183708191), ('کام', 0.9997821748256683), ('کرنے', 0.9975667794545492), ('جا', 0.9998636543750763), ('رہا', 0.927291989326477), ('ہے', 0.8)]","[('وہ', 0.9392677545547485), ('کام', 0.9914778769016266), ('کرنے', 0.9787919918696085), ('جا', 0.9937617182731628), ('رہا', 0.7080068588256836), ('ہے', 0.8)]","[('وہ', 0.9997358918190002), ('کام', 0.9995821118354797), ('کرنے', 0.9899439215660095), ('جارہا', 0.9890601634979248), ('ہے', 0.9990529417991638)]","[('وہ', 0.9112705588340759), ('کام', 0.9479693174362183), ('کرنے', 0.9464444915453593), ('جا', 0.9716590046882629), ('رہا', 0.8878831267356873), ('ہے', 0.8)]",وہ کام کرنے جا رہا ہے,وہ کام کرنے جا رہا ہے,1.0,وہ کام کرنے جا رہا ہے,1.0,وہ کام کرنے جارہا ہے,1.0,وہ کام کرنے جا رہا ہے,1.0,وہ کام کرنے جا رہا ہے,1.0,1.0
common_voice_ur_41166096.mp3,ان کو بُرا کہنے سے گریز کریں,"[('ان', 0.7994896173477173), ('کو', 0.7824252247810364), ('برا', 0.7975112795829773), ('کہنے', 0.8270429968833923), ('سے', 0.8031704127788544), ('گریز', 0.8390547037124634), ('کریں', 0.5546012073755264)]","[('ان', 0.9998555183410645), ('کو', 0.9918488264083862), ('برا', 0.9998926520347595), ('کہنے', 0.8279298345247904), ('سے', 0.9997016787528992), ('گریز', 0.969724029302597), ('کریں', 0.8)]","[('ان', 0.986722469329834), ('کو', 0.8225877285003662), ('برا', 0.9963063597679138), ('کہنے', 0.6941051284472147), ('سے', 0.5292378067970276), ('گوریس', 0.8945304155349731), ('کریں', 0.8)]","[('ان', 0.9992384314537048), ('کو', 0.9992579221725464), ('براہ', 0.9558833241462708), ('کہنے', 0.9978877305984497), ('سے', 0.9189239740371704), ('گریس', 0.9890708923339844), ('کرے', 0.9748237133026123)]","[('ان', 0.9345905184745789), ('کو', 0.7992526292800903), ('گرا', 0.9920936822891235), ('کہنے', 0.6305284996827444), ('سے', 0.9839991927146912), ('گرس', 0.8679123818874359), ('کریں', 0.8)]",ان کو برا کہنے سے گریز کریں,ان کو برا کہنے سے گریز کریں,0.14285714285714285,ان کو برا کہنے سے گوریس کریں,0.2857142857142857,ان کو براہ کہنے سے گریس کرے,0.42857142857142855,ان کو گرا کہنے سے گرس کریں,0.2857142857142857,ان کو برا کہنے سے گریز کریں,0.14285714285714285,0.14285714285714285
