path,sentence,whisper-large,whisper-medium,wav2vec2-urdu,whisper-small,alif_1,WER
common_voice_ur_38502457.mp3,اب تک میری یادوں سے مٹائے نہیں مٹتا,"[('اب', 0.955160191184596), ('تک', 0.955160191184596), ('میری', 0.955160191184596), ('یادوں', 0.955160191184596), ('سے', 0.955160191184596), ('مٹائے', 0.955160191184596), ('نہیں', 0.955160191184596), ('مٹتا', 0.955160191184596)]","[('اب', 0.8552299941840925), ('تک', 0.8552299941840925), ('میری', 0.8552299941840925), ('یادوں', 0.8552299941840925), ('سے', 0.8552299941840925), ('مٹائے', 0.8552299941840925), ('نہیں', 0.8552299941840925), ('مٹتا', 0.8552299941840925)]","[('اپ', 0.9759751558303833), ('تک', 0.9759751558303833), ('میرییا', 0.9759751558303833), ('دوں', 0.9759751558303833), ('سے', 0.9759751558303833), ('مٹائے', 0.9759751558303833), ('نہیں', 0.9759751558303833), ('مٹھتا', 0.9759751558303833)]","[('اب', 0.7378472842276096), ('تک', 0.7378472842276096), ('میری', 0.7378472842276096), ('عدو', 0.7378472842276096), ('سن', 0.7378472842276096), ('مٹایا', 0.7378472842276096), ('نہیں', 0.7378472842276096), ('مٹتا', 0.7378472842276096)]",اب تک میری یادوں سے مٹائے نہیں مٹتا۔,0.0
common_voice_ur_41169408.mp3,سوئے لینٹ، ڈرائیور لیس کار اور اس طر ح کی دیگر ایجادات کے بعد دنیا بہت مختلف ہوجائے گی۔,"[('سوئل', 0.9175785171985626), ('لینٹ', 0.9175785171985626), ('ڈرائیور', 0.9175785171985626), ('لیس', 0.9175785171985626), ('کار', 0.9175785171985626), ('اور', 0.9175785171985626), ('اس', 0.9175785171985626), ('طرح', 0.9175785171985626), ('کی', 0.9175785171985626), ('دیگر', 0.9175785171985626), ('اجازات', 0.9175785171985626), ('کے', 0.9175785171985626), ('بعد', 0.9175785171985626), ('دنیا', 0.9175785171985626), ('بہت', 0.9175785171985626), ('تلف', 0.9175785171985626), ('ہو', 0.9175785171985626), ('جائے', 0.9175785171985626), ('گی', 0.9175785171985626)]","[('سوئل', 0.7859293955564499), ('لینٹ', 0.7859293955564499), ('ڈرائور', 0.7859293955564499), ('نیس', 0.7859293955564499), ('کار', 0.7859293955564499), ('اور', 0.7859293955564499), ('اس', 0.7859293955564499), ('طرح', 0.7859293955564499), ('کی', 0.7859293955564499), ('بیگر', 0.7859293955564499), ('اجادات', 0.7859293955564499), ('کے', 0.7859293955564499), ('بعد', 0.7859293955564499), ('دنیا', 0.7859293955564499), ('بہت', 0.7859293955564499), ('تختلف', 0.7859293955564499), ('ہو', 0.7859293955564499), ('جائے', 0.7859293955564499), ('گی', 0.7859293955564499)]","[('اسوئللینٹ', 0.9771873950958252), ('دٹرائیور', 0.9771873950958252), ('لیس', 0.9771873950958252), ('کار', 0.9771873950958252), ('اور', 0.9771873950958252), ('اس', 0.9771873950958252), ('طرح', 0.9771873950958252), ('کی', 0.9771873950958252), ('گیگر', 0.9771873950958252), ('اجادات', 0.9771873950958252), ('کے', 0.9771873950958252), ('بات', 0.9771873950958252), ('دنیا', 0.9771873950958252), ('بہت', 0.9771873950958252), ('مختلف', 0.9771873950958252), ('ہو', 0.9771873950958252), ('جائے', 0.9771873950958252), ('گی', 0.9771873950958252)]","[('سویلنٹ،', 0.6823155973106623), ('ٹریورنڈ،', 0.6823155973106623), ('ٹیزکار', 0.6823155973106623), ('اور', 0.6823155973106623), ('اس', 0.6823155973106623), ('طرح', 0.6823155973106623), ('کی', 0.6823155973106623), ('بیگر', 0.6823155973106623), ('اجادات', 0.6823155973106623), ('کے', 0.6823155973106623), ('بعد', 0.6823155973106623), ('دنیا', 0.6823155973106623), ('بہت', 0.6823155973106623), ('کلف', 0.6823155973106623), ('ہو', 0.6823155973106623), ('جائے', 0.6823155973106623), ('گی', 0.6823155973106623)]",سوئل لینٹ ڈرائیور لیس عشق اور اس طرح کی دیگر اجازات کے بعد دنیا بہت تلف ہو جائے گی۔,0.4736842105263157
common_voice_ur_32056399.mp3,وہ تاریخ کاحصہ ہے,"[('وہ', 0.9705525257370688), ('تاریخ', 0.9705525257370688), ('کا', 0.9705525257370688), ('حصہ', 0.9705525257370688), ('ہے', 0.9705525257370688)]","[('وہ', 0.8499042044083277), ('تاریخ', 0.8499042044083277), ('کا', 0.8499042044083277), ('حیثہ', 0.8499042044083277), ('ہے', 0.8499042044083277)]","[('وہ', 0.9909635782241821), ('تاریخ', 0.9909635782241821), ('کا', 0.9909635782241821), ('حصہ', 0.9909635782241821), ('ہے', 0.9909635782241821)]","[('وہ', 0.5669054210186004), ('طاریقہ', 0.5669054210186004), ('سہے', 0.5669054210186004)]",وہ تاریخ کا حصہ ہے۔,0.5
common_voice_ur_38450217.mp3,لاتے ہیں سرور اول دیتے ہیں شراب آخر,"[('لاتے', 0.9747477829456329), ('ہیں', 0.9747477829456329), ('سرور', 0.9747477829456329), ('اول', 0.9747477829456329), ('دیتے', 0.9747477829456329), ('ہیں', 0.9747477829456329), ('شراب', 0.9747477829456329), ('آخر', 0.9747477829456329)]","[('لاتے', 0.8622037881896609), ('ہیں', 0.8622037881896609), ('سرور', 0.8622037881896609), ('اول،', 0.8622037881896609), ('دیتے', 0.8622037881896609), ('ہیں', 0.8622037881896609), ('شراب', 0.8622037881896609), ('اخر', 0.8622037881896609)]","[('لاتے', 0.9752395153045654), ('ہیں', 0.9752395153045654), ('صرف', 0.9752395153045654), ('ور', 0.9752395153045654), ('عول', 0.9752395153045654), ('تیتے', 0.9752395153045654), ('ہیں', 0.9752395153045654), ('شہراب', 0.9752395153045654), ('اخر', 0.9752395153045654)]","[('لاتے', 0.801250620321794), ('ہیں', 0.801250620321794), ('سرور', 0.801250620321794), ('اول،', 0.801250620321794), ('دیتے', 0.801250620321794), ('ہیں', 0.801250620321794), ('شیراب', 0.801250620321794), ('اخر', 0.801250620321794)]",لاتے ہیں سرور اول دیتے ہیں شراب آخر۔,0.0
common_voice_ur_32060175.mp3,خواتین کے لئے کوئی خصوصی پیغام دینا چاہیے گی,"[('خواتین', 0.950352547630187), ('کے', 0.950352547630187), ('لئے', 0.950352547630187), ('کوئی', 0.950352547630187), ('خصوصی', 0.950352547630187), ('پیغام', 0.950352547630187), ('دینا', 0.950352547630187), ('چاہیے', 0.950352547630187), ('گی', 0.950352547630187)]","[('خواتین', 0.7653663461246798), ('کیلئے', 0.7653663461246798), ('کوئی', 0.7653663461246798), ('خصوصی', 0.7653663461246798), ('پیغام', 0.7653663461246798), ('دینا', 0.7653663461246798), ('چاہیے', 0.7653663461246798), ('گی', 0.7653663461246798)]","[('خواتین', 0.9829856157302856), ('کیلیے', 0.9829856157302856), ('کوئی', 0.9829856157302856), ('خصوسی', 0.9829856157302856), ('پیغام', 0.9829856157302856), ('دینا', 0.9829856157302856), ('چاہیگی', 0.9829856157302856)]","[('ہوا', 0.7561234053104154), ('تین', 0.7561234053104154), ('کلیل', 0.7561234053104154), ('کوئی', 0.7561234053104154), ('خصوصی', 0.7561234053104154), ('پیغام', 0.7561234053104154), ('دینا', 0.7561234053104154), ('چاہیے', 0.7561234053104154), ('گی', 0.7561234053104154)]",خواتین کے لئے کوئی خصوصی پیغام دینا چاہیے گی۔,0.0
common_voice_ur_38465820.mp3,عمودی توسیع کی ایک عمدہ مثال ہانگ کانگ ہے۔,"[('امیدی', 0.909432018244708), ('توسیق', 0.909432018244708), ('کی', 0.909432018244708), ('ایک', 0.909432018244708), ('امدہ', 0.909432018244708), ('مثال', 0.909432018244708), ('ہانگ', 0.909432018244708), ('کانگ', 0.909432018244708), ('ہے۔', 0.909432018244708)]","[('اور', 0.8261443066596985), ('مردی', 0.8261443066596985), ('توسی', 0.8261443066596985), ('کی', 0.8261443066596985), ('ایک', 0.8261443066596985), ('امدہ', 0.8261443066596985), ('مثال', 0.8261443066596985), ('ہانگ', 0.8261443066596985), ('کانگ', 0.8261443066596985), ('ہے', 0.8261443066596985)]","[('اعمیدی', 0.9655693769454956), ('توسی', 0.9655693769454956), ('کی', 0.9655693769454956), ('ایک', 0.9655693769454956), ('عمدہ', 0.9655693769454956), ('مسال', 0.9655693769454956), ('حان', 0.9655693769454956), ('کانگ', 0.9655693769454956), ('ہے', 0.9655693769454956)]","[('اموردی', 0.7256211700538794), ('توسی', 0.7256211700538794), ('کی', 0.7256211700538794), ('ایک', 0.7256211700538794), ('امدہ', 0.7256211700538794), ('مثال', 0.7256211700538794), ('ہانکانگ', 0.7256211700538794), ('ہے', 0.7256211700538794)]",امیدی توسیق کی ایک امدہ مثال ہانگ کانگ ہے۔,0.3333333333333333
common_voice_ur_38475521.mp3,طلاق کے بعد ارب پتی بننے والی خاتون نے نصف دولت عطیہ کردی,"[('طلاق', 0.9324795911389012), ('کے', 0.9324795911389012), ('بعد', 0.9324795911389012), ('عربتی', 0.9324795911389012), ('بننے', 0.9324795911389012), ('والی', 0.9324795911389012), ('خاتون', 0.9324795911389012), ('نے', 0.9324795911389012), ('نصف', 0.9324795911389012), ('دولت', 0.9324795911389012), ('اتیا', 0.9324795911389012), ('کر', 0.9324795911389012), ('دی', 0.9324795911389012)]","[('تلاق', 0.7684059949482188), ('کے', 0.7684059949482188), ('بعد', 0.7684059949482188), ('عرب', 0.7684059949482188), ('پتی', 0.7684059949482188), ('بننے', 0.7684059949482188), ('والی', 0.7684059949482188), ('خاتون', 0.7684059949482188), ('نے', 0.7684059949482188), ('نصف', 0.7684059949482188), ('کو', 0.7684059949482188), ('دولت', 0.7684059949482188), ('اطیاء', 0.7684059949482188), ('کر', 0.7684059949482188), ('دی', 0.7684059949482188)]","[('تلا', 0.9750334620475769), ('کہ', 0.9750334620475769), ('بعد', 0.9750334620475769), ('عرب', 0.9750334620475769), ('بتی', 0.9750334620475769), ('برنے', 0.9750334620475769), ('والی', 0.9750334620475769), ('خاطون', 0.9750334620475769), ('نے', 0.9750334620475769), ('نصفط', 0.9750334620475769), ('دولت', 0.9750334620475769), ('عتیاع', 0.9750334620475769), ('کرتی', 0.9750334620475769)]","[('تلاق', 0.7782627219153989), ('کے', 0.7782627219153989), ('بعد', 0.7782627219153989), ('عربتی', 0.7782627219153989), ('بننے', 0.7782627219153989), ('والی', 0.7782627219153989), ('خاتون', 0.7782627219153989), ('نے', 0.7782627219153989), ('نصف', 0.7782627219153989), ('دولت', 0.7782627219153989), ('اتیا', 0.7782627219153989), ('کر', 0.7782627219153989), ('دی', 0.7782627219153989)]",طلاق کے بعد عربتی بننے والی خاتون نے نصف دولت اتیا کر دی۔,0.3846153846153846
common_voice_ur_41161216.mp3,برا نہیں ماننا,"[('برا', 0.9200002040181842), ('نہیں', 0.9200002040181842), ('ماننا', 0.9200002040181842)]","[('برا', 0.7853738026959556), ('نہیں', 0.7853738026959556), ('ماننا', 0.7853738026959556)]","[('ورا', 0.9873367547988892), ('نہیں', 0.9873367547988892), ('ماننا', 0.9873367547988892)]","[('برا', 0.6430373064109257), ('نہیں', 0.6430373064109257), ('ماننا', 0.6430373064109257)]",برا نہیں ماننا۔,0.0
common_voice_ur_41148503.mp3,سری دیوی کی اخری رسومات سرکاری اعزاز کے ساتھ ادا کی جائیں گی,"[('سری', 0.9761912461958433), ('ڈیوی', 0.9761912461958433), ('کی', 0.9761912461958433), ('آخری', 0.9761912461958433), ('رسومات', 0.9761912461958433), ('سرکاری', 0.9761912461958433), ('اعزاز', 0.9761912461958433), ('کے', 0.9761912461958433), ('ساتھ', 0.9761912461958433), ('ادا', 0.9761912461958433), ('کی', 0.9761912461958433), ('جائیں', 0.9761912461958433), ('گی', 0.9761912461958433)]","[('سری', 0.8600798178660242), ('دیوی', 0.8600798178660242), ('کی', 0.8600798178660242), ('آخری', 0.8600798178660242), ('رسومات', 0.8600798178660242), ('سرکاری', 0.8600798178660242), ('اعزاز', 0.8600798178660242), ('کے', 0.8600798178660242), ('ساتھ', 0.8600798178660242), ('ادا', 0.8600798178660242), ('تھی', 0.8600798178660242), ('جائیں', 0.8600798178660242), ('گی۔', 0.8600798178660242)]","[('سری', 0.973003625869751), ('ڈےری', 0.973003625869751), ('کی', 0.973003625869751), ('آخری', 0.973003625869751), ('رسصمہت', 0.973003625869751), ('سرکاری', 0.973003625869751), ('احضاس', 0.973003625869751), ('کے', 0.973003625869751), ('ساتھ', 0.973003625869751), ('عدات', 0.973003625869751), ('لی', 0.973003625869751), ('جائیں', 0.973003625869751), ('گی', 0.973003625869751)]","[('سری', 0.7987821706243463), ('دیوی', 0.7987821706243463), ('کی', 0.7987821706243463), ('آخری', 0.7987821706243463), ('رسومات', 0.7987821706243463), ('سرکاری', 0.7987821706243463), ('عزاز', 0.7987821706243463), ('کے', 0.7987821706243463), ('ساتھ', 0.7987821706243463), ('اداتی', 0.7987821706243463), ('جائیں', 0.7987821706243463), ('گی۔', 0.7987821706243463)]",سری ڈیوی کی آخری رسومات سرکاری اعزاز کے ساتھ ادا کی جائیں گی۔,0.1538461538461538
common_voice_ur_31968427.mp3,بینی,"[('بینی', 0.8096932023763657)]","[('بینی', 0.7710543125867844)]","[('بیمی', 0.9994937181472778)]","[('بینی', 0.7823621928691864)]",بینی,0.0
common_voice_ur_38476160.mp3,دنیا کا اشارہ تھا لیکن سمجھا نہ اشارا، دل ہی تو ہے,"[('دنیا', 0.9973903397719065), ('کا', 0.9973903397719065), ('اشارہ', 0.9973903397719065), ('تھا', 0.9973903397719065), ('لیکن', 0.9973903397719065), ('سمجھانا', 0.9973903397719065), ('اشارہ', 0.9973903397719065), ('دل', 0.9973903397719065), ('ہی', 0.9973903397719065), ('تو', 0.9973903397719065), ('ہے', 0.9973903397719065)]","[('دنیا', 0.9377447505791981), ('کا', 0.9377447505791981), ('اشارہ', 0.9377447505791981), ('تھا', 0.9377447505791981), ('لیکن', 0.9377447505791981), ('سمجھانا', 0.9377447505791981), ('اشارہ', 0.9377447505791981), ('دل', 0.9377447505791981), ('ہی', 0.9377447505791981), ('تو', 0.9377447505791981), ('ہے', 0.9377447505791981)]","[('دنیا', 0.9832077622413635), ('کا', 0.9832077622413635), ('ایشارہ', 0.9832077622413635), ('تھا', 0.9832077622413635), ('لیکن', 0.9832077622413635), ('سمجھانا', 0.9832077622413635), ('اشارا', 0.9832077622413635), ('دل', 0.9832077622413635), ('ہی', 0.9832077622413635), ('تو', 0.9832077622413635), ('ہے', 0.9832077622413635)]","[('دنیا', 0.9148187081019084), ('کا', 0.9148187081019084), ('اشارہ', 0.9148187081019084), ('تھا', 0.9148187081019084), ('لیکن', 0.9148187081019084), ('سمجھانا', 0.9148187081019084), ('اشارہ', 0.9148187081019084), ('دل', 0.9148187081019084), ('ہی', 0.9148187081019084), ('تو', 0.9148187081019084), ('ہے', 0.9148187081019084)]",دنیا کا اشارہ تھا لیکن دل ہی تو ہے۔,0.3333333333333333
common_voice_ur_31984215.mp3,دبئی ٹیسٹ سنچری پر متنازع ٹوئٹ بابر اعظم غصہ میں اگئے,"[('دبئی', 0.8861991479992867), ('ٹیسٹ', 0.8861991479992867), ('سنچری', 0.8861991479992867), ('پر', 0.8861991479992867), ('تنازحہ', 0.8861991479992867), ('ٹوئٹ', 0.8861991479992867), ('بابر', 0.8861991479992867), ('آزم', 0.8861991479992867), ('غصے', 0.8861991479992867), ('میں', 0.8861991479992867), ('آگے۔', 0.8861991479992867)]","[('دبائی', 0.7530499705246516), ('تسٹ', 0.7530499705246516), ('سنچری', 0.7530499705246516), ('پر', 0.7530499705246516), ('متنازیہ', 0.7530499705246516), ('تویٹ', 0.7530499705246516), ('بابا', 0.7530499705246516), ('رازم', 0.7530499705246516), ('پسے', 0.7530499705246516), ('میں', 0.7530499705246516), ('آگے', 0.7530499705246516)]","[('دبئی', 0.9715177416801453), ('ٹیسٹ', 0.9715177416801453), ('سنچری', 0.9715177416801453), ('پر', 0.9715177416801453), ('متنازیہ', 0.9715177416801453), ('ٹوئیٹ', 0.9715177416801453), ('بابر', 0.9715177416801453), ('ازم', 0.9715177416801453), ('غوسے', 0.9715177416801453), ('میں', 0.9715177416801453), ('آں', 0.9715177416801453), ('گے', 0.9715177416801453)]","[('دبائی', 0.7076272784899442), ('ٹسٹ', 0.7076272784899442), ('سنجری', 0.7076272784899442), ('پر', 0.7076272784899442), ('مطنازیہ', 0.7076272784899442), ('ٹویٹ', 0.7076272784899442), ('بابر', 0.7076272784899442), ('آزم', 0.7076272784899442), ('قصہ', 0.7076272784899442), ('میں', 0.7076272784899442), ('آگے', 0.7076272784899442)]",دبئی ٹیسٹ سنچری پر تنازحہ ٹوئٹ بابر آزم غصے میں آگے۔,0.3636363636363636
common_voice_ur_38414728.mp3,ہمیں جتنی ضرورت ہو خدا سے مانگ لیتے ہیں,"[('ہمیں', 0.985879456003507), ('جتنی', 0.985879456003507), ('ضرورت', 0.985879456003507), ('ہو', 0.985879456003507), ('خدا', 0.985879456003507), ('سے', 0.985879456003507), ('مانگ', 0.985879456003507), ('لیتے', 0.985879456003507), ('ہیں', 0.985879456003507)]","[('ہمیں', 0.8626852152140244), ('جتنی', 0.8626852152140244), ('ضرورت', 0.8626852152140244), ('ہو', 0.8626852152140244), ('خدا', 0.8626852152140244), ('سے', 0.8626852152140244), ('مانگ', 0.8626852152140244), ('لتے', 0.8626852152140244), ('ہیں', 0.8626852152140244)]","[('ہم', 0.9708554148674011), ('ایں', 0.9708554148674011), ('جتنی', 0.9708554148674011), ('ضرورت', 0.9708554148674011), ('ہو', 0.9708554148674011), ('خدا', 0.9708554148674011), ('سے', 0.9708554148674011), ('عماک', 0.9708554148674011), ('لیتے', 0.9708554148674011), ('ہیں', 0.9708554148674011)]","[('ہمیں', 0.8679609039555425), ('جتنی', 0.8679609039555425), ('ضرورت', 0.8679609039555425), ('ہو', 0.8679609039555425), ('خدا', 0.8679609039555425), ('سے', 0.8679609039555425), ('ماغلتے', 0.8679609039555425), ('ہیں', 0.8679609039555425)]",ہمیں جتنی ضرورت ہو خدا سے مانگ لیتے ہیں۔,0.0
common_voice_ur_31986230.mp3,تیرا احسان ہے جس پر چاہے کردے,"[('تیرا', 0.9882306277751922), ('احسان', 0.9882306277751922), ('ہے', 0.9882306277751922), ('جس', 0.9882306277751922), ('پر', 0.9882306277751922), ('چاہے', 0.9882306277751922), ('کر', 0.9882306277751922), ('دے', 0.9882306277751922)]","[('تیرہ', 0.8700293075470698), ('احسان', 0.8700293075470698), ('ہے', 0.8700293075470698), ('جس', 0.8700293075470698), ('پر', 0.8700293075470698), ('چاہے', 0.8700293075470698), ('کر', 0.8700293075470698), ('دے', 0.8700293075470698)]","[('تیرا', 0.9749495387077332), ('احسان', 0.9749495387077332), ('ہے', 0.9749495387077332), ('جس', 0.9749495387077332), ('فہ', 0.9749495387077332), ('چاہے', 0.9749495387077332), ('کائر', 0.9749495387077332), ('دے', 0.9749495387077332)]","[('تیرا', 0.8539074301719666), ('احسان', 0.8539074301719666), ('ہے', 0.8539074301719666), ('جس', 0.8539074301719666), ('پر', 0.8539074301719666), ('چاہے', 0.8539074301719666), ('کر', 0.8539074301719666), ('دے', 0.8539074301719666)]",تیرا احسان ہے جس پر چاہے کر دے۔,0.2857142857142857
common_voice_ur_38435329.mp3,ہمیں بھی اس کا بہت نقصان ہے۔,"[('ہمیں', 0.9739843383431435), ('بھی', 0.9739843383431435), ('اس', 0.9739843383431435), ('کا', 0.9739843383431435), ('بہت', 0.9739843383431435), ('نقصان', 0.9739843383431435), ('ہے', 0.9739843383431435)]","[('ہمیں', 0.8093386152759194), ('بھی', 0.8093386152759194), ('اس', 0.8093386152759194), ('کا', 0.8093386152759194), ('بہت', 0.8093386152759194), ('نتصان', 0.8093386152759194), ('ہے', 0.8093386152759194)]","[('ہمعیبھی', 0.9744965434074402), ('اس', 0.9744965434074402), ('کا', 0.9744965434074402), ('بود', 0.9744965434074402), ('مقصاہ', 0.9744965434074402), ('نیں', 0.9744965434074402)]","[('ہمیں', 0.6911663448109346), ('بیس', 0.6911663448109346), ('کا', 0.6911663448109346), ('بہت', 0.6911663448109346), ('نوٹسان', 0.6911663448109346), ('ہے', 0.6911663448109346)]",ہمیں بھی اس کا بہت نقصان ہے۔,0.1428571428571428
common_voice_ur_38443749.mp3,اندرونی محاذ پہ بھی نئی سوچ اور اس سے پیدا نئی راہیں کہیں کارفرما نہ ہو سکیں۔,"[('اندرونی', 0.9550439058379694), ('محاذ', 0.9550439058379694), ('پہ', 0.9550439058379694), ('بھی', 0.9550439058379694), ('نئی', 0.9550439058379694), ('سوچ', 0.9550439058379694), ('اور', 0.9550439058379694), ('اس', 0.9550439058379694), ('سے', 0.9550439058379694), ('پیدا', 0.9550439058379694), ('نئی', 0.9550439058379694), ('راہیں', 0.9550439058379694), ('کہیں', 0.9550439058379694), ('کار', 0.9550439058379694), ('فرما', 0.9550439058379694), ('نہ', 0.9550439058379694), ('ہو', 0.9550439058379694), ('سکیں', 0.9550439058379694)]","[('اندرونی', 0.8707915671169758), ('محاضر', 0.8707915671169758), ('پہ', 0.8707915671169758), ('بھی', 0.8707915671169758), ('نہیں', 0.8707915671169758), ('سوچ', 0.8707915671169758), ('اور', 0.8707915671169758), ('اس', 0.8707915671169758), ('سے', 0.8707915671169758), ('پیدا', 0.8707915671169758), ('نہیں', 0.8707915671169758), ('راہیں', 0.8707915671169758), ('کہیں', 0.8707915671169758), ('کر', 0.8707915671169758), ('فرما', 0.8707915671169758), ('نہ', 0.8707915671169758), ('ہو', 0.8707915671169758), ('سکیں', 0.8707915671169758)]","[('اندرونی', 0.9810001850128174), ('محاز', 0.9810001850128174), ('پہبھی', 0.9810001850128174), ('نئی', 0.9810001850128174), ('سوچھ', 0.9810001850128174), ('اور', 0.9810001850128174), ('عسے', 0.9810001850128174), ('پیدا', 0.9810001850128174), ('نئی', 0.9810001850128174), ('راہیں', 0.9810001850128174), ('کہیں', 0.9810001850128174), ('کافرمان', 0.9810001850128174), ('نا', 0.9810001850128174), ('ہوسکیں', 0.9810001850128174)]","[('اندرونی', 0.818507180764125), ('محاج', 0.818507180764125), ('پہ', 0.818507180764125), ('بھی', 0.818507180764125), ('نہیں', 0.818507180764125), ('سوچ', 0.818507180764125), ('اور', 0.818507180764125), ('اس', 0.818507180764125), ('سے', 0.818507180764125), ('پیدا', 0.818507180764125), ('نہیں', 0.818507180764125), ('رہے', 0.818507180764125), ('کہیں', 0.818507180764125), ('کار', 0.818507180764125), ('فرما', 0.818507180764125), ('نہ', 0.818507180764125), ('ہو', 0.818507180764125), ('سکیں', 0.818507180764125)]",اندرونی محاذ پہ بھی نئی سوچ اور اس سے پیدا نئی راہیں کہیں عشق فرما نہ ہو سکیں۔,0.1764705882352941
common_voice_ur_31966690.mp3,شاہد کپور فلم ’کبیر سنگھ‘ کی شوٹنگ,"[('شاہد', 0.9505471040805181), ('کپور', 0.9505471040805181), ('فلم', 0.9505471040805181), ('کبیر', 0.9505471040805181), ('سنگھ', 0.9505471040805181), ('کی', 0.9505471040805181), ('شوٹنگ', 0.9505471040805181)]","[('شاید', 0.86751853901407), ('کپور', 0.86751853901407), ('فلم', 0.86751853901407), ('کبیر', 0.86751853901407), ('سنگ', 0.86751853901407), ('کی', 0.86751853901407), ('شوٹنگ', 0.86751853901407)]","[('ششائد', 0.9786369800567627), ('کپور', 0.9786369800567627), ('فلم', 0.9786369800567627), ('کبھیر', 0.9786369800567627), ('سگ', 0.9786369800567627), ('تی', 0.9786369800567627), ('شٹن', 0.9786369800567627)]","[('شاید', 0.7628653088341588), ('کپور', 0.7628653088341588), ('فلم', 0.7628653088341588), ('کبیر', 0.7628653088341588), ('سنگ', 0.7628653088341588), ('کی', 0.7628653088341588), ('شوٹنگ', 0.7628653088341588)]",شاہد کپور فلم کبیر سنگھ کی شوٹنگ۔,0.2857142857142857
common_voice_ur_38498840.mp3,شمالی نصف کرہ میں اس مہینے میں سردی کا موسم ہوتا ہے,"[('اس', 0.8844895458221436), ('قرآن', 0.8844895458221436), ('میں', 0.8844895458221436), ('اس', 0.8844895458221436), ('مہینے', 0.8844895458221436), ('میں', 0.8844895458221436), ('سبزی', 0.8844895458221436), ('کا', 0.8844895458221436), ('موسم', 0.8844895458221436), ('ہوتا', 0.8844895458221436), ('ہے', 0.8844895458221436)]","[('سوران', 0.7543619346359501), ('میں', 0.7543619346359501), ('اس', 0.7543619346359501), ('مہینے', 0.7543619346359501), ('میں', 0.7543619346359501), ('سوچی', 0.7543619346359501), ('کا', 0.7543619346359501), ('موسم', 0.7543619346359501), ('ہوتا', 0.7543619346359501), ('ہے', 0.7543619346359501)]","[('توراننے', 0.9586995244026184), ('اس', 0.9586995244026184), ('مہیگنگسورتی', 0.9586995244026184), ('کا', 0.9586995244026184), ('موسم', 0.9586995244026184), ('ہوتا', 0.9586995244026184), ('ا', 0.9586995244026184)]","[('توران', 0.6966928761938344), ('نے', 0.6966928761938344), ('اس', 0.6966928761938344), ('مہینے', 0.6966928761938344), ('میں', 0.6966928761938344), ('سبتی', 0.6966928761938344), ('کا', 0.6966928761938344), ('موسم', 0.6966928761938344), ('ہوتا', 0.6966928761938344), ('ہے', 0.6966928761938344)]",اس قرآن میں اس مہینے میں سبزی کا موسم ہوتا ہے۔,0.3333333333333333
common_voice_ur_41121681.mp3,پاکستان میں سیاسی استحکام کے لئے ضروری ہے,"[('اکستان', 0.8958566703579642), ('میں', 0.8958566703579642), ('سیاسی', 0.8958566703579642), ('استقام', 0.8958566703579642), ('کے', 0.8958566703579642), ('لئے', 0.8958566703579642), ('ضروری', 0.8958566703579642), ('ہے', 0.8958566703579642)]","[('اکستان', 0.8668659383600409), ('میں', 0.8668659383600409), ('سیاسی', 0.8668659383600409), ('استقام', 0.8668659383600409), ('کیلئے', 0.8668659383600409), ('ضروری', 0.8668659383600409), ('ہے', 0.8668659383600409)]","[('پاکستان', 0.9811162948608398), ('میں', 0.9811162948608398), ('سیاسیر', 0.9811162948608398), ('اجتقار', 0.9811162948608398), ('کے', 0.9811162948608398), ('لیے', 0.9811162948608398), ('جنوری', 0.9811162948608398), ('ہے', 0.9811162948608398)]","[('اکستان', 0.636167917251587), ('میں', 0.636167917251587), ('سیاسی', 0.636167917251587), ('استکام', 0.636167917251587), ('پیر', 0.636167917251587), ('لیے', 0.636167917251587), ('ضروری', 0.636167917251587), ('ہے', 0.636167917251587)]",اکستان میں سیاسی استقام کے لئے ضروری ہے۔,0.25
common_voice_ur_38437426.mp3,تو پاکستان کی نمائندگی وہاں ہونی کیا تھی؟,"[('تو', 0.9977641344070435), ('پاکستان', 0.9977641344070435), ('کی', 0.9977641344070435), ('نمائندگی', 0.9977641344070435), ('وہاں', 0.9977641344070435), ('ہونی', 0.9977641344070435), ('کیا', 0.9977641344070435), ('تھی؟', 0.9977641344070435)]","[('تو', 0.9550793552398682), ('پاکستان', 0.9550793552398682), ('کی', 0.9550793552398682), ('نمائندگی', 0.9550793552398682), ('وہاں', 0.9550793552398682), ('ہونی', 0.9550793552398682), ('کیا', 0.9550793552398682), ('تھی؟', 0.9550793552398682)]","[('تو', 0.9831414818763733), ('پاکستان', 0.9831414818763733), ('کی', 0.9831414818763733), ('نمائندگی', 0.9831414818763733), ('وہاں', 0.9831414818763733), ('ہونی', 0.9831414818763733), ('کیا', 0.9831414818763733), ('تھی', 0.9831414818763733)]","[('تو', 0.9042974972724914), ('پاکستان', 0.9042974972724914), ('کی', 0.9042974972724914), ('نمائندگی', 0.9042974972724914), ('وہاں', 0.9042974972724914), ('ہونی', 0.9042974972724914), ('کیا', 0.9042974972724914), ('تھی؟', 0.9042974972724914)]",تو پاکستان کی نمائندگی وہاں ہونی کیا تھی؟۔,0.0
